Time,Packet Inter-arrival (s),Time (s),avg_OSD.height [m]
62.434051,0.022576,62,10.3
62.454518,0.020467,62,10.3
62.474827,0.020309,62,10.3
62.495097,0.02027,62,10.3
62.515362,0.020265,63,10.34
62.542242,0.02688,63,10.34
62.542309,6.70E-05,63,10.34
62.545638,0.003329,63,10.34
62.55591,0.010272,63,10.34
62.585751,0.029841,63,10.34
62.589843,0.004092,63,10.34
62.59688,0.007037,63,10.34
62.620714,0.023834,63,10.34
62.641908,0.021194,63,10.34
62.66398,0.022072,63,10.34
62.666759,0.002779,63,10.34
62.687023,0.020264,63,10.34
62.691736,0.004713,63,10.34
62.691796,6.00E-05,63,10.34
62.693288,0.001492,63,10.34
62.698078,0.00479,63,10.34
62.700945,0.002867,63,10.34
62.707885,0.00694,63,10.34
62.731726,0.023841,63,10.34
62.75227,0.020544,63,10.34
62.772697,0.020427,63,10.34
62.787974,0.015277,63,10.34
62.792964,0.00499,63,10.34
62.813456,0.020492,63,10.34
62.833715,0.020259,63,10.34
62.853979,0.020264,63,10.34
62.863276,0.009297,63,10.34
62.874234,0.010958,63,10.34
62.894501,0.020267,63,10.34
62.914765,0.020264,63,10.34
62.936203,0.021438,63,10.34
62.965747,0.029544,63,10.34
62.98697,0.021223,63,10.34
62.99541,0.00844,63,10.34
63.016056,0.020646,63,10.34
63.042699,0.026643,63,10.34
63.063533,0.020834,63,10.34
63.083892,0.020359,63,10.34
63.100158,0.016266,63,10.34
63.100337,0.000179,63,10.34
63.123323,0.022986,63,10.34
63.242103,0.11878,63,10.34
63.252603,0.0105,63,10.34
63.275478,0.022875,63,10.34
63.297839,0.022361,63,10.34
63.300947,0.003108,63,10.34
63.301019,7.20E-05,63,10.34
63.301063,4.40E-05,63,10.34
63.301099,3.60E-05,63,10.34
63.331203,0.030104,63,10.34
63.332597,0.001394,63,10.34
63.334103,0.001506,63,10.34
63.365089,0.030986,63,10.34
63.387144,0.022055,63,10.34
63.39015,0.003006,63,10.34
63.400554,0.010404,63,10.34
63.405236,0.004682,63,10.34
63.420845,0.015609,63,10.34
63.441105,0.02026,63,10.34
63.462578,0.021473,63,10.34
63.48292,0.020342,63,10.34
63.503244,0.020324,64,10.4
63.523523,0.020279,64,10.4
63.544003,0.02048,64,10.4
63.56536,0.021357,64,10.4
63.585846,0.020486,64,10.4
63.60393,0.018084,64,10.4
63.606092,0.002162,64,10.4
63.626952,0.02086,64,10.4
63.647249,0.020297,64,10.4
63.669167,0.021918,64,10.4
63.68943,0.020263,64,10.4
63.705436,0.016006,64,10.4
63.71105,0.005614,64,10.4
63.731318,0.020268,64,10.4
63.755781,0.024463,64,10.4
63.784528,0.028747,64,10.4
63.805736,0.021208,64,10.4
63.826017,0.020281,64,10.4
63.846297,0.02028,64,10.4
63.868318,0.022021,64,10.4
63.888765,0.020447,64,10.4
63.90903,0.020265,64,10.4
63.935326,0.026296,64,10.4
63.955593,0.020267,64,10.4
63.97586,0.020267,64,10.4
63.996363,0.020503,64,10.4
64.009418,0.013055,64,10.4
64.016863,0.007445,64,10.4
64.041278,0.024415,64,10.4
64.045236,0.003958,64,10.4
64.04664,0.001404,64,10.4
64.072625,0.025985,64,10.4
64.082815,0.01019,64,10.4
64.103069,0.020254,64,10.4
64.111101,0.008032,64,10.4
64.111169,6.80E-05,64,10.4
64.123363,0.012194,64,10.4
64.143635,0.020272,64,10.4
64.164893,0.021258,64,10.4
64.185176,0.020283,64,10.4
64.206513,0.021337,64,10.4
64.238979,0.032466,64,10.4
64.251759,0.01278,64,10.4
64.277365,0.025606,64,10.4
64.297803,0.020438,64,10.4
64.314502,0.016699,64,10.4
64.314565,6.30E-05,64,10.4
64.314607,4.20E-05,64,10.4
64.314762,0.000155,64,10.4
64.318057,0.003295,64,10.4
64.339541,0.021484,64,10.4
64.359932,0.020391,64,10.4
64.381402,0.02147,64,10.4
64.402827,0.021425,64,10.4
64.405632,0.002805,64,10.4
64.416192,0.01056,64,10.4
64.423588,0.007396,64,10.4
64.44434,0.020752,64,10.4
64.464576,0.020236,64,10.4
64.486376,0.0218,64,10.4
64.508746,0.02237,65,10.4
64.519132,0.010386,65,10.4
64.519194,6.20E-05,65,10.4
64.520456,0.001262,65,10.4
64.520511,5.50E-05,65,10.4
64.521968,0.001457,65,10.4
64.529007,0.007039,65,10.4
64.549713,0.020706,65,10.4
64.576335,0.026622,65,10.4
64.587136,0.010801,65,10.4
64.598243,0.011107,65,10.4
64.598997,0.000754,65,10.4
64.6186,0.019603,65,10.4
64.619038,0.000438,65,10.4
64.643115,0.024077,65,10.4
64.666662,0.023547,65,10.4
64.685747,0.019085,65,10.4
64.688707,0.00296,65,10.4
64.708986,0.020279,65,10.4
64.711591,0.002605,65,10.4
64.716355,0.004764,65,10.4
64.716416,6.10E-05,65,10.4
64.719434,0.003018,65,10.4
64.72926,0.009826,65,10.4
64.749552,0.020292,65,10.4
64.753502,0.00395,65,10.4
64.772741,0.019239,65,10.4
64.778554,0.005813,65,10.4
64.793015,0.014461,65,10.4
64.817161,0.024146,65,10.4
64.837574,0.020413,65,10.4
64.858976,0.021402,65,10.4
64.881659,0.022683,65,10.4
64.906546,0.024887,65,10.4
64.928474,0.021928,65,10.4
64.951442,0.022968,65,10.4
64.973596,0.022154,65,10.4
64.994069,0.020473,65,10.4
65.014795,0.020726,65,10.4
65.024402,0.009607,65,10.4
65.037847,0.013445,65,10.4
65.05812,0.020273,65,10.4
65.079439,0.021319,65,10.4
65.108929,0.02949,65,10.4
65.126593,0.017664,65,10.4
65.126648,5.50E-05,65,10.4
65.129268,0.00262,65,10.4
65.150732,0.021464,65,10.4
65.170983,0.020251,65,10.4
65.19124,0.020257,65,10.4
65.211503,0.020263,65,10.4
65.231752,0.020249,65,10.4
65.253348,0.021596,65,10.4
65.2813,0.027952,65,10.4
65.306659,0.025359,65,10.4
65.326919,0.02026,65,10.4
65.332961,0.006042,65,10.4
65.333022,6.10E-05,65,10.4
65.333054,3.20E-05,65,10.4
65.333085,3.10E-05,65,10.4
65.347478,0.014393,65,10.4
65.38674,0.039262,65,10.4
65.397541,0.010801,65,10.4
65.421016,0.023475,65,10.4
65.424385,0.003369,65,10.4
65.435304,0.010919,65,10.4
65.446185,0.010881,65,10.4
65.467995,0.02181,65,10.4
65.488463,0.020468,65,10.4
65.509042,0.020579,66,10.4
65.533073,0.024031,66,10.4
65.557392,0.024319,66,10.4
65.584317,0.026925,66,10.4
65.605695,0.021378,66,10.4
65.626873,0.021178,66,10.4
65.635499,0.008626,66,10.4
65.647144,0.011645,66,10.4
65.667652,0.020508,66,10.4
65.689345,0.021693,66,10.4
65.722415,0.03307,66,10.4
65.734424,0.012009,66,10.4
65.737386,0.002962,66,10.4
65.755312,0.017926,66,10.4
65.77637,0.021058,66,10.4
65.799012,0.022642,66,10.4
65.819283,0.020271,66,10.4
65.850899,0.031616,66,10.4
65.879609,0.02871,66,10.4
65.891218,0.011609,66,10.4
65.920383,0.029165,66,10.4
65.944974,0.024591,66,10.4
65.971109,0.026135,66,10.4
65.993569,0.02246,66,10.4
66.015023,0.021454,66,10.4
66.040392,0.025369,66,10.4
66.041305,0.000913,66,10.4
66.067146,0.025841,66,10.4
66.088774,0.021628,66,10.4
66.113096,0.024322,66,10.4
66.141288,0.028192,66,10.4
66.143725,0.002437,66,10.4
66.145888,0.002163,66,10.4
66.150863,0.004975,66,10.4
66.155229,0.004366,66,10.4
66.175664,0.020435,66,10.4
66.198253,0.022589,66,10.4
66.218833,0.02058,66,10.4
66.242611,0.023778,66,10.4
66.262884,0.020273,66,10.4
66.2832,0.020316,66,10.4
66.306189,0.022989,66,10.4
66.326816,0.020627,66,10.4
66.347087,0.020271,66,10.4
66.347729,0.000642,66,10.4
66.347785,5.60E-05,66,10.4
66.347843,5.80E-05,66,10.4
66.347888,4.50E-05,66,10.4
66.358929,0.011041,66,10.4
66.371272,0.012343,66,10.4
66.39159,0.020318,66,10.4
66.411896,0.020306,66,10.4
66.434044,0.022148,66,10.4
66.43519,0.001146,66,10.4
66.44871,0.01352,66,10.4
66.454461,0.005751,66,10.4
66.474775,0.020314,66,10.4
66.495297,0.020522,66,10.4
66.51561,0.020313,67,10.49
66.535927,0.020317,67,10.49
66.556505,0.020578,67,10.49
66.58099,0.024485,67,10.49
66.604232,0.023242,67,10.49
66.625989,0.021757,67,10.49
66.628367,0.002378,67,10.49
66.628429,6.20E-05,67,10.49
66.648911,0.020482,67,10.49
66.655007,0.006096,67,10.49
66.679274,0.024267,67,10.49
66.689461,0.010187,67,10.49
66.709857,0.020396,67,10.49
66.734285,0.024428,67,10.49
66.75457,0.020285,67,10.49
66.75885,0.00428,67,10.49
66.783989,0.025139,67,10.49
66.784447,0.000458,67,10.49
66.786771,0.002324,67,10.49
66.786828,5.70E-05,67,10.49
66.796579,0.009751,67,10.49
66.796953,0.000374,67,10.49
66.818753,0.0218,67,10.49
66.839036,0.020283,67,10.49
66.841231,0.002195,67,10.49
66.859516,0.018285,67,10.49
66.87987,0.020354,67,10.49
66.901065,0.021195,67,10.49
66.922319,0.021254,67,10.49
66.942594,0.020275,67,10.49
66.962878,0.020284,67,10.49
66.983224,0.020346,67,10.49
67.007369,0.024145,67,10.49
67.027658,0.020289,67,10.49
67.047923,0.020265,67,10.49
67.06559,0.017667,67,10.49
67.07001,0.00442,67,10.49
67.090305,0.020295,67,10.49
67.111322,0.021017,67,10.49
67.137503,0.026181,67,10.49
67.166391,0.028888,67,10.49
67.167151,0.00076,67,10.49
67.171387,0.004236,67,10.49
67.182215,0.010828,67,10.49
67.202523,0.020308,67,10.49
67.224906,0.022383,67,10.49
67.246645,0.021739,67,10.49
67.272522,0.025877,67,10.49
67.293481,0.020959,67,10.49
67.319518,0.026037,67,10.49
67.340862,0.021344,67,10.49
67.361234,0.020372,67,10.49
67.373108,0.011874,67,10.49
67.377534,0.004426,67,10.49
67.380828,0.003294,67,10.49
67.38238,0.001552,67,10.49
67.388839,0.006459,67,10.49
67.410167,0.021328,67,10.49
67.422385,0.012218,67,10.49
67.423617,0.001232,67,10.49
67.424978,0.001361,67,10.49
67.426934,0.001956,67,10.49
67.430499,0.003565,67,10.49
67.450827,0.020328,67,10.49
67.455323,0.004496,67,10.49
67.471182,0.015859,67,10.49
67.477059,0.005877,67,10.49
67.493134,0.016075,67,10.49
67.51433,0.021196,68,10.44
67.552777,0.038447,68,10.44
67.564574,0.011797,68,10.44
67.587599,0.023025,68,10.44
67.609531,0.021932,68,10.44
67.630271,0.02074,68,10.44
67.652737,0.022466,68,10.44
67.682728,0.029991,68,10.44
67.693156,0.010428,68,10.44
67.703336,0.01018,68,10.44
67.72406,0.020724,68,10.44
67.747455,0.023395,68,10.44
67.773533,0.026078,68,10.44
67.781838,0.008305,68,10.44
67.79427,0.012432,68,10.44
67.82666,0.03239,68,10.44
67.838215,0.011555,68,10.44
67.857702,0.019487,68,10.44
67.864724,0.007022,68,10.44
67.885405,0.020681,68,10.44
67.886404,0.000999,68,10.44
67.906754,0.02035,68,10.44
67.929427,0.022673,68,10.44
67.949711,0.020284,68,10.44
67.971014,0.021303,68,10.44
67.991443,0.020429,68,10.44
68.012241,0.020798,68,10.44
68.034258,0.022017,68,10.44
68.05453,0.020272,68,10.44
68.075959,0.021429,68,10.44
68.085681,0.009722,68,10.44
68.096875,0.011194,68,10.44
68.121857,0.024982,68,10.44
68.142131,0.020274,68,10.44
68.164431,0.0223,68,10.44
68.185274,0.020843,68,10.44
68.186816,0.001542,68,10.44
68.186874,5.80E-05,68,10.44
68.206043,0.019169,68,10.44
68.226303,0.02026,68,10.44
68.246869,0.020566,68,10.44
68.284739,0.03787,68,10.44
68.295432,0.010693,68,10.44
68.323806,0.028374,68,10.44
68.345762,0.021956,68,10.44
68.36603,0.020268,68,10.44
68.390495,0.024465,68,10.44
68.390569,7.40E-05,68,10.44
68.390612,4.30E-05,68,10.44
68.393983,0.003371,68,10.44
68.394264,0.000281,68,10.44
68.414258,0.019994,68,10.44
68.435675,0.021417,68,10.44
68.466198,0.030523,68,10.44
68.479463,0.013265,68,10.44
68.48014,0.000677,68,10.44
68.49291,0.01277,68,10.44
68.506852,0.013942,69,10.48
68.527319,0.020467,69,10.48
68.548813,0.021494,69,10.48
68.569559,0.020746,69,10.48
68.590186,0.020627,69,10.48
68.610457,0.020271,69,10.48
68.630862,0.020405,69,10.48
68.651144,0.020282,69,10.48
68.662768,0.011624,69,10.48
68.662832,6.40E-05,69,10.48
68.674731,0.011899,69,10.48
68.696382,0.021651,69,10.48
68.705651,0.009269,69,10.48
68.716294,0.010643,69,10.48
68.736944,0.02065,69,10.48
68.758799,0.021855,69,10.48
68.780386,0.021587,69,10.48
68.796998,0.016612,69,10.48
68.80065,0.003652,69,10.48
68.814777,0.014127,69,10.48
68.819148,0.004371,69,10.48
68.820951,0.001803,69,10.48
68.823808,0.002857,69,10.48
68.825676,0.001868,69,10.48
68.841246,0.01557,69,10.48
68.861538,0.020292,69,10.48
68.881817,0.020279,69,10.48
68.891057,0.00924,69,10.48
68.904063,0.013006,69,10.48
68.924997,0.020934,69,10.48
68.946204,0.021207,69,10.48
68.9666,0.020396,69,10.48
69.005296,0.038696,69,10.48
69.016765,0.011469,69,10.48
69.037672,0.020907,69,10.48
69.050713,0.013041,69,10.48
69.062086,0.011373,69,10.48
69.084508,0.022422,69,10.48
69.101029,0.016521,69,10.48
69.114337,0.013308,69,10.48
69.134707,0.02037,69,10.48
69.155005,0.020298,69,10.48
69.175948,0.020943,69,10.48
69.202959,0.027011,69,10.48
69.204723,0.001764,69,10.48
69.214625,0.009902,69,10.48
69.225231,0.010606,69,10.48
69.267288,0.042057,69,10.48
69.283925,0.016637,69,10.48
69.304197,0.020272,69,10.48
69.338526,0.034329,69,10.48
69.350797,0.012271,69,10.48
69.371117,0.02032,69,10.48
69.393967,0.02285,69,10.48
69.403536,0.009569,69,10.48
69.403945,0.000409,69,10.48
69.405313,0.001368,69,10.48
69.405377,6.40E-05,69,10.48
69.414364,0.008987,69,10.48
69.429703,0.015339,69,10.48
69.437213,0.00751,69,10.48
69.461305,0.024092,69,10.48
69.481646,0.020341,69,10.48
69.496067,0.014421,69,10.48
69.50467,0.008603,70,10.43
69.506825,0.002155,70,10.43
69.525778,0.018953,70,10.43
69.529286,0.003508,70,10.43
69.529352,6.60E-05,70,10.43
69.529434,8.20E-05,70,10.43
69.529521,8.70E-05,70,10.43
69.52961,8.90E-05,70,10.43
69.546261,0.016651,70,10.43
69.56712,0.020859,70,10.43
69.587398,0.020278,70,10.43
69.610348,0.02295,70,10.43
69.630619,0.020271,70,10.43
69.658743,0.028124,70,10.43
69.679139,0.020396,70,10.43
69.699401,0.020262,70,10.43
69.7136,0.014199,70,10.43
69.719701,0.006101,70,10.43
69.745023,0.025322,70,10.43
69.769094,0.024071,70,10.43
69.791142,0.022048,70,10.43
69.811432,0.02029,70,10.43
69.814821,0.003389,70,10.43
69.834119,0.019298,70,10.43
69.854387,0.020268,70,10.43
69.876794,0.022407,70,10.43
69.897596,0.020802,70,10.43
69.917864,0.020268,70,10.43
69.946168,0.028304,70,10.43
69.966541,0.020373,70,10.43
69.988316,0.021775,70,10.43
70.010353,0.022037,70,10.43
70.030704,0.020351,70,10.43
70.054443,0.023739,70,10.43
70.074713,0.02027,70,10.43
70.100388,0.025675,70,10.43
70.120459,0.020071,70,10.43
70.120646,0.000187,70,10.43
70.141455,0.020809,70,10.43
70.165686,0.024231,70,10.43
70.188152,0.022466,70,10.43
70.209755,0.021603,70,10.43
70.225583,0.015828,70,10.43
70.225964,0.000381,70,10.43
70.277021,0.051057,70,10.43
70.306712,0.029691,70,10.43
70.330878,0.024166,70,10.43
70.343599,0.012721,70,10.43
70.366124,0.022525,70,10.43
70.389538,0.023414,70,10.43
70.412132,0.022594,70,10.43
70.42517,0.013038,70,10.43
70.425237,6.70E-05,70,10.43
70.42528,4.30E-05,70,10.43
70.425317,3.70E-05,70,10.43
70.434145,0.008828,70,10.43
70.456563,0.022418,70,10.43
70.47893,0.022367,70,10.43
70.504693,0.025763,71,10.3
70.514292,0.009599,71,10.3
70.525789,0.011497,71,10.3
70.531175,0.005386,71,10.3
70.551439,0.020264,71,10.3
70.571706,0.020267,71,10.3
70.593133,0.021427,71,10.3
70.613416,0.020283,71,10.3
70.633692,0.020276,71,10.3
70.653957,0.020265,71,10.3
70.674226,0.020269,71,10.3
70.700197,0.025971,71,10.3
70.705219,0.005022,71,10.3
70.710345,0.005126,71,10.3
70.720984,0.010639,71,10.3
70.72767,0.006686,71,10.3
70.741555,0.013885,71,10.3
70.764813,0.023258,71,10.3
70.79956,0.034747,71,10.3
70.811167,0.011607,71,10.3
70.829231,0.018064,71,10.3
70.838032,0.008801,71,10.3
70.859445,0.021413,71,10.3
70.882012,0.022567,71,10.3
70.903729,0.021717,71,10.3
70.92501,0.021281,71,10.3
70.925077,6.70E-05,71,10.3
70.926815,0.001738,71,10.3
70.927529,0.000714,71,10.3
70.949447,0.021918,71,10.3
70.95387,0.004423,71,10.3
70.971918,0.018048,71,10.3
70.993259,0.021341,71,10.3
71.020228,0.026969,71,10.3
71.040823,0.020595,71,10.3
71.052658,0.011835,71,10.3
71.061242,0.008584,71,10.3
71.081524,0.020282,71,10.3
71.103349,0.021825,71,10.3
71.133401,0.030052,71,10.3
71.133582,0.000181,71,10.3
71.144607,0.011025,71,10.3
71.164901,0.020294,71,10.3
71.186813,0.021912,71,10.3
71.209774,0.022961,71,10.3
71.230086,0.020312,71,10.3
71.234811,0.004725,71,10.3
71.234878,6.70E-05,71,10.3
71.260305,0.025427,71,10.3
71.274368,0.014063,71,10.3
71.295508,0.02114,71,10.3
71.322358,0.02685,71,10.3
71.342638,0.02028,71,10.3
71.365714,0.023076,71,10.3
71.367392,0.001678,71,10.3
71.370667,0.003275,71,10.3
71.393452,0.022785,71,10.3
71.418937,0.025485,71,10.3
71.438496,0.019559,71,10.3
71.438566,7.00E-05,71,10.3
71.4386,3.40E-05,71,10.3
71.441333,0.002733,71,10.3
71.442133,0.0008,71,10.3
71.46173,0.019597,71,10.3
71.485284,0.023554,71,10.3
71.510321,0.025037,72,10.2
71.529285,0.018964,72,10.2
71.531045,0.00176,72,10.2
71.541097,0.010052,72,10.2
71.55433,0.013233,72,10.2
71.581567,0.027237,72,10.2
71.604801,0.023234,72,10.2
71.626787,0.021986,72,10.2
71.647099,0.020312,72,10.2
71.667367,0.020268,72,10.2
71.688885,0.021518,72,10.2
71.713981,0.025096,72,10.2
71.734286,0.020305,72,10.2
71.744277,0.009991,72,10.2
71.7553,0.011023,72,10.2
71.776039,0.020739,72,10.2
71.798558,0.022519,72,10.2
71.81997,0.021412,72,10.2
71.847626,0.027656,72,10.2
71.848918,0.001292,72,10.2
71.867889,0.018971,72,10.2
71.888994,0.021105,72,10.2
71.91771,0.028716,72,10.2
71.930273,0.012563,72,10.2
71.952059,0.021786,72,10.2
71.98313,0.031071,72,10.2
71.993383,0.010253,72,10.2
72.015743,0.02236,72,10.2
72.038671,0.022928,72,10.2
72.059273,0.020602,72,10.2
72.080069,0.020796,72,10.2
72.102532,0.022463,72,10.2
72.135,0.032468,72,10.2
72.149695,0.014695,72,10.2
72.152347,0.002652,72,10.2
72.182101,0.029754,72,10.2
72.194752,0.012651,72,10.2
72.218853,0.024101,72,10.2
72.239189,0.020336,72,10.2
72.255882,0.016693,72,10.2
72.257942,0.00206,72,10.2
72.263993,0.006051,72,10.2
72.290355,0.026362,72,10.2
72.317884,0.027529,72,10.2
72.339477,0.021593,72,10.2
72.361879,0.022402,72,10.2
72.383139,0.02126,72,10.2
72.412464,0.029325,72,10.2
72.433961,0.021497,72,10.2
72.455758,0.021797,72,10.2
72.457462,0.001704,72,10.2
72.459573,0.002111,72,10.2
72.459708,0.000135,72,10.2
72.459755,4.70E-05,72,10.2
72.475567,0.015812,72,10.2
72.47683,0.001263,72,10.2
72.499014,0.022184,72,10.2
72.521625,0.022611,73,10.54
72.542051,0.020426,73,10.54
72.544864,0.002813,73,10.54
72.560618,0.015754,73,10.54
72.564272,0.003654,73,10.54
72.586945,0.022673,73,10.54
72.607456,0.020511,73,10.54
72.627737,0.020281,73,10.54
72.648041,0.020304,73,10.54
72.668357,0.020316,73,10.54
72.688657,0.0203,73,10.54
72.710001,0.021344,73,10.54
72.738501,0.0285,73,10.54
72.745906,0.007405,73,10.54
72.747689,0.001783,73,10.54
72.753837,0.006148,73,10.54
72.764147,0.01031,73,10.54
72.774142,0.009995,73,10.54
72.79457,0.020428,73,10.54
72.815509,0.020939,73,10.54
72.834796,0.019287,73,10.54
72.837335,0.002539,73,10.54
72.859667,0.022332,73,10.54
72.867096,0.007429,73,10.54
72.883786,0.01669,73,10.54
72.905038,0.021252,73,10.54
72.943784,0.038746,73,10.54
72.969336,0.025552,73,10.54
72.970589,0.001253,73,10.54
72.971561,0.000972,73,10.54
72.972183,0.000622,73,10.54
72.975874,0.003691,73,10.54
72.998975,0.023101,73,10.54
73.009983,0.011008,73,10.54
73.0367,0.026717,73,10.54
73.082528,0.045828,73,10.54
73.094474,0.011946,73,10.54
73.114794,0.02032,73,10.54
73.13505,0.020256,73,10.54
73.146831,0.011781,73,10.54
73.155396,0.008565,73,10.54
73.171082,0.015686,73,10.54
73.176306,0.005224,73,10.54
73.196974,0.020668,73,10.54
73.217271,0.020297,73,10.54
73.238427,0.021156,73,10.54
73.259292,0.020865,73,10.54
73.272148,0.012856,73,10.54
73.272204,5.60E-05,73,10.54
73.279966,0.007762,73,10.54
73.300268,0.020302,73,10.54
73.321226,0.020958,73,10.54
73.341929,0.020703,73,10.54
73.362215,0.020286,73,10.54
73.383481,0.021266,73,10.54
73.403965,0.020484,73,10.54
73.424234,0.020269,73,10.54
73.444535,0.020301,73,10.54
73.46496,0.020425,73,10.54
73.474742,0.009782,73,10.54
73.474797,5.50E-05,73,10.54
73.474845,4.80E-05,73,10.54
73.474881,3.60E-05,73,10.54
73.475544,0.000663,73,10.54
73.486601,0.011057,73,10.54
73.506914,0.020313,74,11.85
73.528446,0.021532,74,11.85
73.553204,0.024758,74,11.85
73.565329,0.012125,74,11.85
73.579448,0.014119,74,11.85
73.590562,0.011114,74,11.85
73.611743,0.021181,74,11.85
73.621942,0.010199,74,11.85
73.652694,0.030752,74,11.85
73.662893,0.010199,74,11.85
73.686113,0.02322,74,11.85
73.706786,0.020673,74,11.85
73.727215,0.020429,74,11.85
73.748515,0.0213,74,11.85
73.76878,0.020265,74,11.85
73.779018,0.010238,74,11.85
73.789041,0.010023,74,11.85
73.810281,0.02124,74,11.85
73.830708,0.020427,74,11.85
73.851244,0.020536,74,11.85
73.877213,0.025969,74,11.85
73.882465,0.005252,74,11.85
73.897613,0.015148,74,11.85
73.918866,0.021253,74,11.85
73.944678,0.025812,74,11.85
73.964995,0.020317,74,11.85
73.989809,0.024814,74,11.85
74.011596,0.021787,74,11.85
74.031903,0.020307,74,11.85
74.052165,0.020262,74,11.85
74.05545,0.003285,74,11.85
74.07347,0.01802,74,11.85
74.093865,0.020395,74,11.85
74.120236,0.026371,74,11.85
74.141179,0.020943,74,11.85
74.161498,0.020319,74,11.85
74.188159,0.026661,74,11.85
74.200483,0.012324,74,11.85
74.217401,0.016918,74,11.85
74.239135,0.021734,74,11.85
74.276267,0.037132,74,11.85
74.286468,0.010201,74,11.85
74.289411,0.002943,74,11.85
74.289477,6.60E-05,74,11.85
74.289511,3.40E-05,74,11.85
74.310243,0.020732,74,11.85
74.330707,0.020464,74,11.85
74.358484,0.027777,74,11.85
74.382291,0.023807,74,11.85
74.40289,0.020599,74,11.85
74.423174,0.020284,74,11.85
74.45099,0.027816,74,11.85
74.471588,0.020598,74,11.85
74.492154,0.020566,74,11.85
74.494852,0.002698,74,11.85
74.494907,5.50E-05,74,11.85
74.495315,0.000408,74,11.85
74.496009,0.000694,74,11.85
74.516209,0.0202,75,13.7
74.517741,0.001532,75,13.7
74.521207,0.003466,75,13.7
74.522742,0.001535,75,13.7
74.526028,0.003286,75,13.7
74.534565,0.008537,75,13.7
74.534627,6.20E-05,75,13.7
74.536487,0.00186,75,13.7
74.537383,0.000896,75,13.7
74.537439,5.60E-05,75,13.7
74.546568,0.009129,75,13.7
74.566842,0.020274,75,13.7
74.582548,0.015706,75,13.7
74.58778,0.005232,75,13.7
74.59675,0.00897,75,13.7
74.609914,0.013164,75,13.7
74.630319,0.020405,75,13.7
74.651032,0.020713,75,13.7
74.67248,0.021448,75,13.7
74.692753,0.020273,75,13.7
74.718268,0.025515,75,13.7
74.738534,0.020266,75,13.7
74.762002,0.023468,75,13.7
74.767597,0.005595,75,13.7
74.768013,0.000416,75,13.7
74.793943,0.02593,75,13.7
74.801021,0.007078,75,13.7
74.806004,0.004983,75,13.7
74.828218,0.022214,75,13.7
74.851402,0.023184,75,13.7
74.881714,0.030312,75,13.7
74.892,0.010286,75,13.7
74.902444,0.010444,75,13.7
74.9207,0.018256,75,13.7
74.950843,0.030143,75,13.7
74.969194,0.018351,75,13.7
74.991963,0.022769,75,13.7
75.025133,0.03317,75,13.7
75.030134,0.005001,75,13.7
75.035302,0.005168,75,13.7
75.053412,0.01811,75,13.7
75.053467,5.50E-05,75,13.7
