"Time (s)" "Packet Inter-arrival (ms)" "avg_OSD.flyTime [s]" "Distance (m)" "Height (m)"
22.0 0.041 22.45 15.5 10.8
22.0 0.022 22.45 15.5 10.8
22.0 1.458 22.45 15.5 10.8
22.0 0.026 22.45 15.5 10.8
22.0 0.022 22.45 15.5 10.8
22.0 0.022 22.45 15.5 10.8
22.0 7.187 22.45 15.5 10.8
22.0 6.271 22.45 15.5 10.8
22.0 2.399 22.45 15.5 10.8
22.0 7.735 22.45 15.5 10.8
22.0 0.081 22.45 15.5 10.8
22.0 0.031 22.45 15.5 10.8
22.0 0.616 22.45 15.5 10.8
22.0 0.036 22.45 15.5 10.8
22.0 0.037 22.45 15.5 10.8
22.0 0.026 22.45 15.5 10.8
22.0 3.389 22.45 15.5 10.8
22.0 15.821 22.45 15.5 10.8
22.0 0.061 22.45 15.5 10.8
22.0 0.544 22.45 15.5 10.8
22.0 3.857 22.45 15.5 10.8
22.0 4.229 22.45 15.5 10.8
22.0 3.331 22.45 15.5 10.8
22.0 1.607 22.45 15.5 10.8
22.0 0.331 22.45 15.5 10.8
22.0 0.033 22.45 15.5 10.8
22.0 0.199 22.45 15.5 10.8
22.0 5.54 22.45 15.5 10.8
22.0 4.988 22.45 15.5 10.8
22.0 8.651 22.45 15.5 10.8
22.0 6.108 22.45 15.5 10.8
22.0 5.506 22.45 15.5 10.8
22.0 1.575 22.45 15.5 10.8
22.0 0.05 22.45 15.5 10.8
22.0 0.298 22.45 15.5 10.8
22.0 0.151 22.45 15.5 10.8
22.0 17.553 22.45 15.5 10.8
22.0 1.27 22.45 15.5 10.8
22.0 5.521 22.45 15.5 10.8
22.0 0.049 22.45 15.5 10.8
22.0 0.026 22.45 15.5 10.8
22.0 0.235 22.45 15.5 10.8
22.0 0.028 22.45 15.5 10.8
22.0 13.622 22.45 15.5 10.8
22.0 0.739 22.45 15.5 10.8
22.0 12.803 22.45 15.5 10.8
22.0 3.065 22.45 15.5 10.8
22.0 0.32 22.45 15.5 10.8
22.0 0.329 22.45 15.5 10.8
22.0 0.345 22.45 15.5 10.8
22.0 0.036 22.45 15.5 10.8
22.0 3.32 22.45 15.5 10.8
22.0 0.55 22.45 15.5 10.8
22.0 13.944 22.45 15.5 10.8
22.0 5.779 22.45 15.5 10.8
22.0 3.638 22.45 15.5 10.8
22.0 4.033 22.45 15.5 10.8
22.0 0.058 22.45 15.5 10.8
22.0 0.028 22.45 15.5 10.8
22.0 0.021 22.45 15.5 10.8
22.0 12.48 22.45 15.5 10.8
22.0 17.248 22.45 15.5 10.8
22.0 2.985 22.45 15.5 10.8
22.0 0.163 22.45 15.5 10.8
22.0 0.041 22.45 15.5 10.8
22.0 0.024 22.45 15.5 10.8
22.0 0.022 22.45 15.5 10.8
22.0 8.215 22.45 15.5 10.8
22.0 1.504 22.45 15.5 10.8
22.0 1.414 22.45 15.5 10.8
22.0 0.477 22.45 15.5 10.8
22.0 0.257 22.45 15.5 10.8
22.0 0.278 22.45 15.5 10.8
22.0 0.538 22.45 15.5 10.8
22.0 1.919 22.45 15.5 10.8
22.0 5.394 22.45 15.5 10.8
22.0 2.42 22.45 15.5 10.8
22.0 7.739 22.45 15.5 10.8
22.0 0.671 22.45 15.5 10.8
22.0 0.406 22.45 15.5 10.8
22.0 0.25 22.45 15.5 10.8
22.0 0.329 22.45 15.5 10.8
22.0 0.732 22.45 15.5 10.8
22.0 0.515 22.45 15.5 10.8
22.0 0.044 22.45 15.5 10.8
22.0 7.215 22.45 15.5 10.8
22.0 14.376 22.45 15.5 10.8
22.0 8.203 22.45 15.5 10.8
22.0 0.443 22.45 15.5 10.8
22.0 0.726 22.45 15.5 10.8
22.0 0.33 22.45 15.5 10.8
22.0 0.326 22.45 15.5 10.8
22.0 0.996 22.45 15.5 10.8
22.0 0.814 22.45 15.5 10.8
22.0 0.933 22.45 15.5 10.8
22.0 0.043 22.45 15.5 10.8
22.0 11.577 22.45 15.5 10.8
22.0 7.7 22.45 15.5 10.8
22.0 15.535 22.45 15.5 10.8
22.0 0.683 22.45 15.5 10.8
22.0 0.328 22.45 15.5 10.8
22.0 0.328 22.45 15.5 10.8
22.0 0.378 22.45 15.5 10.8
22.0 0.69 22.45 15.5 10.8
22.0 0.331 22.45 15.5 10.8
22.0 0.315 22.45 15.5 10.8
22.0 0.326 22.45 15.5 10.8
22.0 0.514 22.45 15.5 10.8
22.0 1.283 22.45 15.5 10.8
22.0 4.223 22.45 15.5 10.8
22.0 1.167 22.45 15.5 10.8
22.0 14.873 22.45 15.5 10.8
22.0 4.461 22.45 15.5 10.8
22.0 0.699 22.45 15.5 10.8
22.0 0.322 22.45 15.5 10.8
22.0 0.35 22.45 15.5 10.8
22.0 0.31 22.45 15.5 10.8
22.0 0.72 22.45 15.5 10.8
22.0 0.332 22.45 15.5 10.8
22.0 0.328 22.45 15.5 10.8
22.0 0.069 22.45 15.5 10.8
22.0 0.447 22.45 15.5 10.8
22.0 12.326 22.45 15.5 10.8
22.0 6.532 22.45 15.5 10.8
22.0 10.334 22.45 15.5 10.8
22.0 3.75 22.45 15.5 10.8
22.0 0.228 22.45 15.5 10.8
22.0 0.047 22.45 15.5 10.8
22.0 0.026 22.45 15.5 10.8
22.0 0.024 22.45 15.5 10.8
22.0 0.059 22.45 15.5 10.8
22.0 0.028 22.45 15.5 10.8
22.0 0.022 22.45 15.5 10.8
22.0 19.806 22.45 15.5 10.8
22.0 7.803 22.45 15.5 10.8
22.0 6.511 22.45 15.5 10.8
22.0 0.496 22.45 15.5 10.8
22.0 0.13 22.45 15.5 10.8
22.0 0.347 22.45 15.5 10.8
22.0 0.663 22.45 15.5 10.8
22.0 0.366 22.45 15.5 10.8
22.0 0.106 22.45 15.5 10.8
22.0 3.842 22.45 15.5 10.8
22.0 4.363 22.45 15.5 10.8
22.0 1.502 22.45 15.5 10.8
22.0 14.394 22.45 15.5 10.8
22.0 0.695 22.45 15.5 10.8
22.0 3.762 22.45 15.5 10.8
22.0 0.05 22.45 15.5 10.8
22.0 0.291 22.45 15.5 10.8
22.0 0.319 22.45 15.5 10.8
22.0 0.316 22.45 15.5 10.8
22.0 0.655 22.45 15.5 10.8
22.0 0.064 22.45 15.5 10.8
23.0 14.427 23.45 15.396 10.78
23.0 5.343 23.45 15.396 10.78
23.0 9.52 23.45 15.396 10.78
23.0 0.061 23.45 15.396 10.78
23.0 0.025 23.45 15.396 10.78
23.0 0.024 23.45 15.396 10.78
23.0 0.023 23.45 15.396 10.78
23.0 0.333 23.45 15.396 10.78
23.0 0.318 23.45 15.396 10.78
23.0 5.271 23.45 15.396 10.78
23.0 20.298 23.45 15.396 10.78
23.0 11.106 23.45 15.396 10.78
23.0 2.136 23.45 15.396 10.78
23.0 0.206 23.45 15.396 10.78
23.0 0.23 23.45 15.396 10.78
23.0 3.893 23.45 15.396 10.78
23.0 0.104 23.45 15.396 10.78
23.0 0.022 23.45 15.396 10.78
23.0 2.543 23.45 15.396 10.78
23.0 3.36 23.45 15.396 10.78
23.0 0.378 23.45 15.396 10.78
23.0 0.921 23.45 15.396 10.78
23.0 0.28 23.45 15.396 10.78
23.0 6.736 23.45 15.396 10.78
23.0 8.776 23.45 15.396 10.78
23.0 1.375 23.45 15.396 10.78
23.0 0.591 23.45 15.396 10.78
23.0 0.235 23.45 15.396 10.78
23.0 0.248 23.45 15.396 10.78
23.0 0.248 23.45 15.396 10.78
23.0 0.252 23.45 15.396 10.78
23.0 0.067 23.45 15.396 10.78
23.0 17.24 23.45 15.396 10.78
23.0 4.083 23.45 15.396 10.78
23.0 7.862 23.45 15.396 10.78
23.0 0.059 23.45 15.396 10.78
23.0 0.404 23.45 15.396 10.78
23.0 0.026 23.45 15.396 10.78
23.0 0.257 23.45 15.396 10.78
23.0 1.328 23.45 15.396 10.78
23.0 0.053 23.45 15.396 10.78
23.0 7.561 23.45 15.396 10.78
23.0 23.076 23.45 15.396 10.78
23.0 1.897 23.45 15.396 10.78
23.0 0.608 23.45 15.396 10.78
23.0 0.221 23.45 15.396 10.78
23.0 0.225 23.45 15.396 10.78
23.0 0.222 23.45 15.396 10.78
23.0 0.223 23.45 15.396 10.78
23.0 0.224 23.45 15.396 10.78
23.0 0.032 23.45 15.396 10.78
23.0 15.699 23.45 15.396 10.78
23.0 0.867 23.45 15.396 10.78
23.0 0.602 23.45 15.396 10.78
23.0 13.678 23.45 15.396 10.78
23.0 0.576 23.45 15.396 10.78
23.0 0.221 23.45 15.396 10.78
23.0 0.23 23.45 15.396 10.78
23.0 0.223 23.45 15.396 10.78
23.0 0.218 23.45 15.396 10.78
23.0 0.115 23.45 15.396 10.78
23.0 4.484 23.45 15.396 10.78
23.0 16.532 23.45 15.396 10.78
23.0 3.746 23.45 15.396 10.78
23.0 1.114 23.45 15.396 10.78
23.0 4.729 23.45 15.396 10.78
23.0 1.033 23.45 15.396 10.78
23.0 0.222 23.45 15.396 10.78
23.0 0.256 23.45 15.396 10.78
23.0 0.367 23.45 15.396 10.78
23.0 1.276 23.45 15.396 10.78
23.0 0.034 23.45 15.396 10.78
23.0 11.221 23.45 15.396 10.78
23.0 18.904 23.45 15.396 10.78
23.0 1.855 23.45 15.396 10.78
23.0 2.387 23.45 15.396 10.78
23.0 0.042 23.45 15.396 10.78
23.0 0.023 23.45 15.396 10.78
23.0 0.024 23.45 15.396 10.78
23.0 0.023 23.45 15.396 10.78
23.0 0.02 23.45 15.396 10.78
23.0 3.405 23.45 15.396 10.78
23.0 12.593 23.45 15.396 10.78
23.0 1.707 23.45 15.396 10.78
23.0 7.037 23.45 15.396 10.78
23.0 3.457 23.45 15.396 10.78
23.0 0.566 23.45 15.396 10.78
23.0 0.221 23.45 15.396 10.78
23.0 0.211 23.45 15.396 10.78
23.0 0.281 23.45 15.396 10.78
23.0 0.5 23.45 15.396 10.78
23.0 0.219 23.45 15.396 10.78
23.0 0.068 23.45 15.396 10.78
23.0 7.752 23.45 15.396 10.78
23.0 5.047 23.45 15.396 10.78
23.0 13.321 23.45 15.396 10.78
23.0 1.871 23.45 15.396 10.78
23.0 4.638 23.45 15.396 10.78
23.0 0.598 23.45 15.396 10.78
23.0 0.22 23.45 15.396 10.78
23.0 0.223 23.45 15.396 10.78
23.0 0.223 23.45 15.396 10.78
23.0 0.233 23.45 15.396 10.78
23.0 0.208 23.45 15.396 10.78
23.0 0.166 23.45 15.396 10.78
23.0 13.748 23.45 15.396 10.78
23.0 0.453 23.45 15.396 10.78
23.0 14.881 23.45 15.396 10.78
23.0 2.252 23.45 15.396 10.78
23.0 1.992 23.45 15.396 10.78
23.0 0.043 23.45 15.396 10.78
23.0 0.026 23.45 15.396 10.78
23.0 0.022 23.45 15.396 10.78
23.0 0.126 23.45 15.396 10.78
23.0 0.225 23.45 15.396 10.78
23.0 0.062 23.45 15.396 10.78
23.0 0.291 23.45 15.396 10.78
23.0 19.243 23.45 15.396 10.78
23.0 0.08 23.45 15.396 10.78
23.0 0.921 23.45 15.396 10.78
23.0 0.77 23.45 15.396 10.78
23.0 1.407 23.45 15.396 10.78
23.0 3.292 23.45 15.396 10.78
23.0 4.691 23.45 15.396 10.78
23.0 0.539 23.45 15.396 10.78
23.0 0.21 23.45 15.396 10.78
23.0 0.224 23.45 15.396 10.78
23.0 0.226 23.45 15.396 10.78
23.0 0.211 23.45 15.396 10.78
23.0 0.547 23.45 15.396 10.78
23.0 1.019 23.45 15.396 10.78
23.0 7.26 23.45 15.396 10.78
23.0 5.276 23.45 15.396 10.78
23.0 12.197 23.45 15.396 10.78
23.0 2.941 23.45 15.396 10.78
23.0 3.271 23.45 15.396 10.78
23.0 0.527 23.45 15.396 10.78
23.0 0.212 23.45 15.396 10.78
23.0 0.253 23.45 15.396 10.78
23.0 0.187 23.45 15.396 10.78
23.0 0.582 23.45 15.396 10.78
23.0 0.23 23.45 15.396 10.78
23.0 0.125 23.45 15.396 10.78
23.0 0.032 23.45 15.396 10.78
23.0 14.836 23.45 15.396 10.78
23.0 15.374 23.45 15.396 10.78
23.0 2.1 23.45 15.396 10.78
23.0 0.228 23.45 15.396 10.78
23.0 0.209 23.45 15.396 10.78
23.0 0.219 23.45 15.396 10.78
23.0 2.288 23.45 15.396 10.78
23.0 0.506 23.45 15.396 10.78
23.0 0.22 23.45 15.396 10.78
23.0 0.042 23.45 15.396 10.78
23.0 19.484 23.45 15.396 10.78
23.0 8.411 23.45 15.396 10.78
23.0 0.581 23.45 15.396 10.78
23.0 0.212 23.45 15.396 10.78
23.0 0.237 23.45 15.396 10.78
23.0 0.207 23.45 15.396 10.78
23.0 0.221 23.45 15.396 10.78
23.0 0.974 23.45 15.396 10.78
23.0 0.042 23.45 15.396 10.78
23.0 0.145 23.45 15.396 10.78
23.0 9.222 23.45 15.396 10.78
23.0 6.501 23.45 15.396 10.78
23.0 12.016 23.45 15.396 10.78
23.0 1.876 23.45 15.396 10.78
23.0 0.812 23.45 15.396 10.78
23.0 2.016 23.45 15.396 10.78
23.0 0.039 23.45 15.396 10.78
23.0 0.018 23.45 15.396 10.78
23.0 0.018 23.45 15.396 10.78
23.0 0.017 23.45 15.396 10.78
23.0 0.123 23.45 15.396 10.78
23.0 0.222 23.45 15.396 10.78
23.0 0.199 23.45 15.396 10.78
23.0 17.079 23.45 15.396 10.78
23.0 13.943 23.45 15.396 10.78
23.0 3.203 23.45 15.396 10.78
23.0 2.13 23.45 15.396 10.78
23.0 0.049 23.45 15.396 10.78
23.0 0.021 23.45 15.396 10.78
23.0 0.02 23.45 15.396 10.78
23.0 0.019 23.45 15.396 10.78
23.0 0.019 23.45 15.396 10.78
23.0 0.02 23.45 15.396 10.78
23.0 0.017 23.45 15.396 10.78
23.0 1.206 23.45 15.396 10.78
23.0 6.948 23.45 15.396 10.78
23.0 9.605 23.45 15.396 10.78
23.0 3.7 23.45 15.396 10.78
23.0 6.429 23.45 15.396 10.78
23.0 1.853 23.45 15.396 10.78
23.0 2.199 23.45 15.396 10.78
23.0 0.055 23.45 15.396 10.78
23.0 0.033 23.45 15.396 10.78
23.0 0.024 23.45 15.396 10.78
23.0 0.022 23.45 15.396 10.78
23.0 0.584 23.45 15.396 10.78
23.0 0.038 23.45 15.396 10.78
23.0 1.145 23.45 15.396 10.78
23.0 1.272 23.45 15.396 10.78
23.0 6.664 23.45 15.396 10.78
23.0 15.682 23.45 15.396 10.78
23.0 5.018 23.45 15.396 10.78
23.0 2.106 23.45 15.396 10.78
23.0 2.578 23.45 15.396 10.78
23.0 1.086 23.45 15.396 10.78
23.0 0.039 23.45 15.396 10.78
23.0 0.019 23.45 15.396 10.78
23.0 0.018 23.45 15.396 10.78
23.0 0.018 23.45 15.396 10.78
23.0 0.018 23.45 15.396 10.78
23.0 0.018 23.45 15.396 10.78
23.0 0.017 23.45 15.396 10.78
23.0 14.61 23.45 15.396 10.78
23.0 11.866 23.45 15.396 10.78
23.0 0.585 23.45 15.396 10.78
23.0 0.224 23.45 15.396 10.78
23.0 0.234 23.45 15.396 10.78
23.0 0.213 23.45 15.396 10.78
23.0 2.067 23.45 15.396 10.78
23.0 0.073 23.45 15.396 10.78
23.0 0.032 23.45 15.396 10.78
23.0 0.032 23.45 15.396 10.78
23.0 0.033 23.45 15.396 10.78
23.0 5.315 23.45 15.396 10.78
23.0 20.282 23.45 15.396 10.78
23.0 5.766 23.45 15.396 10.78
23.0 3.982 23.45 15.396 10.78
23.0 1.438 23.45 15.396 10.78
23.0 0.037 23.45 15.396 10.78
23.0 0.023 23.45 15.396 10.78
23.0 0.023 23.45 15.396 10.78
23.0 0.021 23.45 15.396 10.78
23.0 0.022 23.45 15.396 10.78
23.0 0.022 23.45 15.396 10.78
23.0 0.021 23.45 15.396 10.78
23.0 0.021 23.45 15.396 10.78
23.0 8.879 23.45 15.396 10.78
23.0 13.994 23.45 15.396 10.78
23.0 6.29 23.45 15.396 10.78
23.0 3.514 23.45 15.396 10.78
23.0 0.066 23.45 15.396 10.78
23.0 0.031 23.45 15.396 10.78
23.0 0.062 23.45 15.396 10.78
23.0 0.291 23.45 15.396 10.78
23.0 1.432 23.45 15.396 10.78
23.0 0.035 23.45 15.396 10.78
23.0 0.028 23.45 15.396 10.78
23.0 0.026 23.45 15.396 10.78
23.0 0.026 23.45 15.396 10.78
23.0 14.783 23.45 15.396 10.78
23.0 10.856 23.45 15.396 10.78
23.0 7.593 23.45 15.396 10.78
23.0 0.207 23.45 15.396 10.78
23.0 0.216 23.45 15.396 10.78
23.0 0.025 23.45 15.396 10.78
23.0 0.023 23.45 15.396 10.78
23.0 0.021 23.45 15.396 10.78
23.0 0.022 23.45 15.396 10.78
23.0 0.022 23.45 15.396 10.78
23.0 0.021 23.45 15.396 10.78
23.0 1.344 23.45 15.396 10.78
23.0 17.732 23.45 15.396 10.78
23.0 3.283 23.45 15.396 10.78
23.0 4.843 23.45 15.396 10.78
23.0 8.312 23.45 15.396 10.78
23.0 0.06 23.45 15.396 10.78
23.0 0.029 23.45 15.396 10.78
23.0 0.021 23.45 15.396 10.78
23.0 0.022 23.45 15.396 10.78
23.0 0.023 23.45 15.396 10.78
23.0 0.022 23.45 15.396 10.78
23.0 0.021 23.45 15.396 10.78
23.0 0.021 23.45 15.396 10.78
23.0 7.162 23.45 15.396 10.78
23.0 14.495 23.45 15.396 10.78
23.0 5.783 23.45 15.396 10.78
23.0 4.824 23.45 15.396 10.78
23.0 0.055 23.45 15.396 10.78
23.0 0.027 23.45 15.396 10.78
23.0 0.019 23.45 15.396 10.78
23.0 0.018 23.45 15.396 10.78
23.0 0.017 23.45 15.396 10.78
23.0 0.018 23.45 15.396 10.78
23.0 0.019 23.45 15.396 10.78
23.0 0.017 23.45 15.396 10.78
23.0 0.017 23.45 15.396 10.78
23.0 15.225 23.45 15.396 10.78
23.0 11.818 23.45 15.396 10.78
23.0 0.656 23.45 15.396 10.78
23.0 0.271 23.45 15.396 10.78
23.0 0.223 23.45 15.396 10.78
23.0 0.249 23.45 15.396 10.78
23.0 0.253 23.45 15.396 10.78
23.0 2.07 23.45 15.396 10.78
23.0 0.043 23.45 15.396 10.78
23.0 0.023 23.45 15.396 10.78
23.0 4.63 23.45 15.396 10.78
23.0 11.228 23.45 15.396 10.78
23.0 5.42 23.45 15.396 10.78
23.0 3.573 23.45 15.396 10.78
23.0 0.809 23.45 15.396 10.78
23.0 6.288 23.45 15.396 10.78
23.0 1.948 23.45 15.396 10.78
23.0 0.042 23.45 15.396 10.78
23.0 0.179 23.45 15.396 10.78
23.0 0.025 23.45 15.396 10.78
23.0 0.022 23.45 15.396 10.78
23.0 0.018 23.45 15.396 10.78
23.0 0.026 23.45 15.396 10.78
23.0 0.021 23.45 15.396 10.78
23.0 0.03 23.45 15.396 10.78
23.0 10.877 23.45 15.396 10.78
23.0 13.225 23.45 15.396 10.78
23.0 7.037 23.45 15.396 10.78
23.0 0.078 23.45 15.396 10.78
23.0 5.649 23.45 15.396 10.78
23.0 0.056 23.45 15.396 10.78
23.0 0.029 23.45 15.396 10.78
23.0 0.024 23.45 15.396 10.78
23.0 0.022 23.45 15.396 10.78
23.0 0.022 23.45 15.396 10.78
23.0 0.021 23.45 15.396 10.78
23.0 0.022 23.45 15.396 10.78
23.0 0.022 23.45 15.396 10.78
23.0 0.021 23.45 15.396 10.78
23.0 14.297 23.45 15.396 10.78
23.0 12.686 23.45 15.396 10.78
23.0 7.571 23.45 15.396 10.78
23.0 1.121 23.45 15.396 10.78
23.0 0.044 23.45 15.396 10.78
23.0 0.032 23.45 15.396 10.78
23.0 0.02 23.45 15.396 10.78
23.0 0.024 23.45 15.396 10.78
23.0 1.295 23.45 15.396 10.78
23.0 0.033 23.45 15.396 10.78
23.0 13.841 23.45 15.396 10.78
23.0 3.868 23.45 15.396 10.78
23.0 2.646 23.45 15.396 10.78
23.0 6.251 23.45 15.396 10.78
24.0 3.038 24.45 15.314 10.74
24.0 0.26 24.45 15.314 10.74
24.0 0.035 24.45 15.314 10.74
24.0 0.019 24.45 15.314 10.74
24.0 0.018 24.45 15.314 10.74
24.0 0.017 24.45 15.314 10.74
24.0 0.131 24.45 15.314 10.74
24.0 0.237 24.45 15.314 10.74
24.0 0.117 24.45 15.314 10.74
24.0 6.238 24.45 15.314 10.74
24.0 2.45 24.45 15.314 10.74
24.0 10.537 24.45 15.314 10.74
24.0 9.644 24.45 15.314 10.74
24.0 0.115 24.45 15.314 10.74
24.0 0.529 24.45 15.314 10.74
24.0 0.245 24.45 15.314 10.74
24.0 0.289 24.45 15.314 10.74
24.0 0.228 24.45 15.314 10.74
24.0 0.231 24.45 15.314 10.74
24.0 0.25 24.45 15.314 10.74
24.0 0.251 24.45 15.314 10.74
24.0 0.373 24.45 15.314 10.74
24.0 17.854 24.45 15.314 10.74
24.0 9.437 24.45 15.314 10.74
24.0 5.753 24.45 15.314 10.74
24.0 0.065 24.45 15.314 10.74
24.0 0.03 24.45 15.314 10.74
24.0 0.023 24.45 15.314 10.74
24.0 0.022 24.45 15.314 10.74
24.0 0.022 24.45 15.314 10.74
24.0 0.021 24.45 15.314 10.74
24.0 0.021 24.45 15.314 10.74
24.0 5.72 24.45 15.314 10.74
24.0 14.248 24.45 15.314 10.74
24.0 0.38 24.45 15.314 10.74
24.0 4.096 24.45 15.314 10.74
24.0 0.631 24.45 15.314 10.74
24.0 0.247 24.45 15.314 10.74
24.0 0.25 24.45 15.314 10.74
24.0 0.248 24.45 15.314 10.74
24.0 0.252 24.45 15.314 10.74
24.0 1.075 24.45 15.314 10.74
24.0 0.179 24.45 15.314 10.74
24.0 1.433 24.45 15.314 10.74
24.0 0.045 24.45 15.314 10.74
24.0 0.111 24.45 15.314 10.74
24.0 0.062 24.45 15.314 10.74
24.0 18.426 24.45 15.314 10.74
24.0 7.013 24.45 15.314 10.74
24.0 1.007 24.45 15.314 10.74
24.0 0.344 24.45 15.314 10.74
24.0 0.3 24.45 15.314 10.74
24.0 0.201 24.45 15.314 10.74
24.0 1.783 24.45 15.314 10.74
24.0 0.049 24.45 15.314 10.74
24.0 0.115 24.45 15.314 10.74
24.0 10.458 24.45 15.314 10.74
24.0 20.11 24.45 15.314 10.74
24.0 0.133 24.45 15.314 10.74
24.0 0.546 24.45 15.314 10.74
24.0 0.247 24.45 15.314 10.74
24.0 0.261 24.45 15.314 10.74
24.0 0.249 24.45 15.314 10.74
24.0 3.28 24.45 15.314 10.74
24.0 0.047 24.45 15.314 10.74
24.0 15.999 24.45 15.314 10.74
24.0 3.883 24.45 15.314 10.74
24.0 8.107 24.45 15.314 10.74
24.0 0.232 24.45 15.314 10.74
24.0 2.599 24.45 15.314 10.74
24.0 0.051 24.45 15.314 10.74
24.0 0.02 24.45 15.314 10.74
24.0 0.017 24.45 15.314 10.74
24.0 0.018 24.45 15.314 10.74
24.0 0.069 24.45 15.314 10.74
24.0 5.242 24.45 15.314 10.74
24.0 2.949 24.45 15.314 10.74
24.0 17.343 24.45 15.314 10.74
24.0 5.754 24.45 15.314 10.74
24.0 2.102 24.45 15.314 10.74
24.0 0.21 24.45 15.314 10.74
24.0 0.23 24.45 15.314 10.74
24.0 0.468 24.45 15.314 10.74
24.0 0.026 24.45 15.314 10.74
24.0 0.024 24.45 15.314 10.74
24.0 0.059 24.45 15.314 10.74
24.0 11.378 24.45 15.314 10.74
24.0 20.312 24.45 15.314 10.74
24.0 0.012 24.45 15.314 10.74
24.0 2.172 24.45 15.314 10.74
24.0 0.221 24.45 15.314 10.74
24.0 0.224 24.45 15.314 10.74
24.0 0.026 24.45 15.314 10.74
24.0 0.197 24.45 15.314 10.74
24.0 0.026 24.45 15.314 10.74
24.0 17.399 24.45 15.314 10.74
24.0 2.519 24.45 15.314 10.74
24.0 7.964 24.45 15.314 10.74
24.0 0.553 24.45 15.314 10.74
24.0 1.022 24.45 15.314 10.74
24.0 0.345 24.45 15.314 10.74
24.0 3.304 24.45 15.314 10.74
24.0 0.058 24.45 15.314 10.74
24.0 0.029 24.45 15.314 10.74
24.0 0.02 24.45 15.314 10.74
24.0 4.417 24.45 15.314 10.74
24.0 5.49 24.45 15.314 10.74
24.0 3.041 24.45 15.314 10.74
24.0 11.715 24.45 15.314 10.74
24.0 5.543 24.45 15.314 10.74
24.0 2.293 24.45 15.314 10.74
24.0 0.229 24.45 15.314 10.74
24.0 0.041 24.45 15.314 10.74
24.0 0.02 24.45 15.314 10.74
24.0 0.152 24.45 15.314 10.74
24.0 0.113 24.45 15.314 10.74
24.0 0.019 24.45 15.314 10.74
24.0 0.016 24.45 15.314 10.74
24.0 3.595 24.45 15.314 10.74
24.0 8.282 24.45 15.314 10.74
24.0 11.76 24.45 15.314 10.74
24.0 7.549 24.45 15.314 10.74
24.0 0.619 24.45 15.314 10.74
24.0 0.215 24.45 15.314 10.74
24.0 0.28 24.45 15.314 10.74
24.0 0.165 24.45 15.314 10.74
24.0 0.221 24.45 15.314 10.74
24.0 0.212 24.45 15.314 10.74
24.0 0.008 24.45 15.314 10.74
24.0 1.127 24.45 15.314 10.74
24.0 0.036 24.45 15.314 10.74
24.0 19.075 24.45 15.314 10.74
24.0 11.062 24.45 15.314 10.74
24.0 0.351 24.45 15.314 10.74
24.0 0.527 24.45 15.314 10.74
24.0 0.786 24.45 15.314 10.74
24.0 0.644 24.45 15.314 10.74
24.0 0.251 24.45 15.314 10.74
24.0 0.246 24.45 15.314 10.74
24.0 0.245 24.45 15.314 10.74
24.0 0.253 24.45 15.314 10.74
24.0 0.25 24.45 15.314 10.74
24.0 0.205 24.45 15.314 10.74
24.0 5.441 24.45 15.314 10.74
24.0 0.63 24.45 15.314 10.74
24.0 19.666 24.45 15.314 10.74
24.0 2.52 24.45 15.314 10.74
24.0 1.741 24.45 15.314 10.74
24.0 0.623 24.45 15.314 10.74
24.0 0.218 24.45 15.314 10.74
24.0 0.223 24.45 15.314 10.74
24.0 0.221 24.45 15.314 10.74
24.0 0.222 24.45 15.314 10.74
24.0 0.22 24.45 15.314 10.74
24.0 0.08 24.45 15.314 10.74
24.0 0.091 24.45 15.314 10.74
24.0 14.133 24.45 15.314 10.74
24.0 1.538 24.45 15.314 10.74
24.0 17.433 24.45 15.314 10.74
24.0 0.606 24.45 15.314 10.74
24.0 0.197 24.45 15.314 10.74
24.0 0.221 24.45 15.314 10.74
24.0 0.23 24.45 15.314 10.74
24.0 0.065 24.45 15.314 10.74
24.0 0.175 24.45 15.314 10.74
24.0 0.186 24.45 15.314 10.74
24.0 19.953 24.45 15.314 10.74
24.0 6.298 24.45 15.314 10.74
24.0 1.699 24.45 15.314 10.74
24.0 0.527 24.45 15.314 10.74
24.0 0.199 24.45 15.314 10.74
24.0 0.599 24.45 15.314 10.74
24.0 0.216 24.45 15.314 10.74
24.0 0.227 24.45 15.314 10.74
24.0 0.222 24.45 15.314 10.74
24.0 10.345 24.45 15.314 10.74
24.0 20.254 24.45 15.314 10.74
24.0 0.338 24.45 15.314 10.74
24.0 2.304 24.45 15.314 10.74
24.0 0.218 24.45 15.314 10.74
24.0 0.591 24.45 15.314 10.74
24.0 0.221 24.45 15.314 10.74
24.0 0.22 24.45 15.314 10.74
24.0 0.187 24.45 15.314 10.74
24.0 0.062 24.45 15.314 10.74
24.0 19.201 24.45 15.314 10.74
24.0 11.447 24.45 15.314 10.74
24.0 1.096 24.45 15.314 10.74
24.0 0.047 24.45 15.314 10.74
24.0 0.069 24.45 15.314 10.74
24.0 0.121 24.45 15.314 10.74
24.0 0.219 24.45 15.314 10.74
24.0 0.225 24.45 15.314 10.74
24.0 0.136 24.45 15.314 10.74
24.0 6.889 24.45 15.314 10.74
24.0 20.371 24.45 15.314 10.74
24.0 3.965 24.45 15.314 10.74
24.0 0.473 24.45 15.314 10.74
24.0 0.066 24.45 15.314 10.74
24.0 0.174 24.45 15.314 10.74
