Data Rate (kbps),Data Rate (kbps)2,Data Rate (kbps)3,Packet Interval (ms),Packet Interval (ms)2,Packet Interval (ms)3,Packet Length (bytes),Packet Length (bytes)2,Packet Length (bytes)3
,,,8.009,5.778,1.59,76,74,66
,,,12.254,14.491,2.531,102,109,66
,,,21.355,20.343,1.433,102,135,66
,,,20.264,20.252,2.186,76,187,66
,,,20.268,14.909,1.423,102,74,66
,,,15.685,5.341,1.07,79,109,66
,,,4.576,22.226,12.207,102,135,97
,,,6.601,20.272,24.996,84,109,97
,,,13.651,20.396,24.99,102,135,97
,,,20.413,20.3,1.226,102,187,66
,,,20.269,21.247,1.431,76,109,66
,,,20.27,20.362,1.52,102,135,66
,,,20.352,20.635,1.558,128,161,66
,,,6.663,20.278,2.441,79,109,66
,,,0.056,20.279,1.372,76,161,66
,,,0.151,20.267,15.49,79,109,97
,,,13.38,20.284,20.29,76,135,66
,,,20.258,20.282,4.667,102,161,97
,,,20.312,20.272,25.003,76,109,97
,,,20.841,20.324,0.436,102,161,66
,,,20.258,20.303,1.637,128,109,66
,,,20.236,20.277,1.653,76,135,66
,,,20.282,20.274,0.672,102,161,66
,,,20.252,20.357,20.66,76,109,97
,,,23.99,20.342,5.224,102,161,66
,,,20.539,20.288,8.741,128,109,66
,,,20.269,20.287,11.109,76,161,97
,,,20.831,20.295,25.025,102,135,97
,,,20.29,20.272,11.255,102,109,90
,,,20.336,20.462,1.014,76,161,118
,,,20.671,20.272,1.857,128,135,74
,,,20.26,20.279,1.258,76,135,66
,,,20.37,20.399,1.605,102,135,66
,,,20.301,20.967,1.957,102,109,66
,,,21.787,20.308,6.034,102,161,97
,,,1.173,12.369,20.938,74,909,66
,,,19.132,7.913,1.542,102,161,66
,,,0.148,20.288,1.475,76,109,66
,,,5.973,20.284,1.035,74,135,97
,,,14.174,20.254,25.013,102,109,97
,,,20.25,14.303,15.578,76,74,66
,,,20.948,5.971,0.296,102,161,66
,,,20.293,20.283,9.151,102,161,107
,,,19.564,20.36,21.02,76,109,66
,,,0.687,10.641,1.394,102,74,66
,,,20.605,9.665,0.475,102,135,66
,,,20.246,20.302,2.078,76,109,107
,,,20.26,20.281,25.008,102,161,107
,,,21.437,20.401,0.264,128,161,66
,,,18.769,24.856,4.994,76,109,66
,,,1.705,20.27,22.217,76,135,107
,,,20.25,21.141,25.002,102,187,107
,,,20.253,20.278,7.743,76,109,66
,,,8.25,20.39,1.226,74,135,66
,,,12.692,15.43,16.014,102,74,107
,,,7.042,4.844,13.765,74,109,66
,,,13.244,20.274,1.26,128,161,66
,,,17.247,20.297,2.171,76,161,66
,,,0.344,19.159,7.82,76,74,107
,,,2.624,1.167,25.017,76,109,107
,,,20.951,20.283,8.772,102,135,66
,,,20.337,20.679,1.495,102,109,66
,,,20.3,20.297,1.227,76,161,66
,,,20.259,20.291,13.498,128,161,107
,,,17.115,20.314,13.025,76,109,66
,,,3.232,20.269,1.396,76,135,66
,,,21.35,20.279,0.446,102,161,66
,,,20.258,20.275,6.358,102,109,74
,,,20.229,20.271,3.952,76,161,107
,,,20.257,20.308,19.787,128,109,74
,,,8.879,20.281,5.105,79,135,107
,,,6.749,20.296,7.954,84,135,66
,,,4.628,20.318,1.426,76,135,66
,,,20.32,20.682,1.795,102,161,66
,,,20.312,20.648,2.343,102,109,66
,,,20.817,20.331,1.094,76,161,66
,,,20.764,20.281,1.232,128,139,66
,,,14.666,20.548,1.266,79,113,66
,,,0.063,20.458,7.914,76,165,107
,,,1.257,23.826,0.734,79,139,74
,,,4.262,23.538,24.269,102,139,107
,,,21.241,20.348,18.415,76,139,66
,,,20.253,20.295,1.414,102,165,66
,,,20.294,20.33,1.404,76,139,66
,,,20.246,20.288,6.178,128,139,107
,,,20.249,20.287,20.284,102,113,66
,,,20.303,20.298,2.455,76,139,66
,,,20.716,20.297,2.25,102,191,107
,,,20.248,20.503,5.678,76,113,66
,,,20.24,23.364,19.339,128,139,107
,,,20.401,20.29,24.998,105,113,107
,,,5.332,20.279,5.384,87,165,66
,,,14.911,19.402,1.527,79,74,66
,,,18.757,1.021,0.541,83,165,66
,,,1.489,20.293,12.076,109,113,90
,,,20.242,20.438,1.611,109,140,66
,,,20.429,18.229,0.085,109,74,118
,,,21.361,2.133,1.609,114,166,66
,,,50.929,20.28,2.192,74,114,107
,,,30.024,20.398,8.98,74,166,66
,,,7.944,20.275,1.794,157,114,66
,,,5.836,20.288,1.051,76,140,66
,,,11.811,20.692,13.187,104,166,107
,,,33.671,20.277,8.519,102,114,66
,,,10.171,20.32,16.485,77,166,107
,,,20.296,20.338,24.985,129,114,107
,,,25.021,20.274,11.098,76,140,66
,,,24.454,4.724,3.308,102,74,66
,,,10.196,15.553,1.408,102,140,66
,,,20.809,20.29,9.19,76,88,107
,,,20.407,20.287,15.715,128,166,66
,,,20.279,3.868,2.17,102,74,66
,,,5.317,16.405,0.796,76,114,66
,,,14.944,20.278,6.307,76,114,107
,,,18.846,20.281,20.728,74,140,66
,,,1.396,20.269,1.598,102,88,66
,,,18.585,20.282,0.331,74,166,66
,,,1.673,20.303,2.339,76,114,107
,,,20.331,12.536,25.021,128,85,107
,,,20.242,0.075,4.363,102,76,66
,,,5.37,0.042,0.524,76,85,66
,,,0.749,0.043,1.23,76,76,66
,,,14.441,0.043,20.282,76,79,107
,,,20.257,0.041,5.107,102,76,66
,,,20.355,0.04,1.696,76,76,66
,,,20.282,0.04,2.904,128,85,66
,,,20.263,8.932,13.922,102,115,107
,,,5.128,20.403,25,76,141,107
,,,15.844,20.292,26.006,76,89,97
,,,20.262,20.303,9.321,102,193,66
,,,20.261,21.16,4.246,102,167,66
,,,20.259,20.275,2.963,102,89,66
,,,13.588,20.896,8.581,79,167,97
,,,6.688,20.296,10.115,102,167,66
,,,4.879,20.281,2.401,84,115,66
,,,15.47,20.284,12.44,76,167,106
,,,20.844,20.274,15.16,102,89,66
,,,20.24,21.354,1.608,102,167,66
,,,20.243,20.506,8.193,102,167,106
,,,20.253,20.274,3.968,102,115,85
,,,3.773,7.185,15.708,79,102,66
,,,0.067,0.447,1.834,76,74,66
,,,0.847,12.665,0.779,79,167,66
,,,15.558,20.277,2.722,76,89,106
,,,20.254,20.503,25.006,102,167,106
,,,20.548,20.294,14.939,102,167,66
,,,20.986,35.065,1.853,102,191,66
,,,20.969,11.017,1.951,102,87,66
,,,20.256,20.328,1.801,102,139,66
,,,20.371,29.996,1.902,76,163,66
,,,20.273,10.187,2.03,102,111,66
,,,22.547,13.449,0.666,102,85,106
,,,20.295,0.062,1.01,102,85,66
,,,20.269,0.04,0.836,102,85,66
,,,20.242,0.035,23.185,76,85,106
,,,20.323,0.034,24.979,128,85,106
,,,20.259,0.037,2.069,102,101,66
,,,22.401,0.034,2.355,76,85,66
,,,20.251,0.036,3.15,102,76,74
,,,20.261,0.036,4.687,76,85,66
,,,15.282,7.56,1.091,74,137,66
,,,4.987,20.336,11.661,128,137,106
,,,18.012,20.263,16.215,74,137,66
,,,2.231,12.843,8.779,102,76,106
,,,19.899,0.066,25.042,76,85,106
,,,0.839,8.35,24.959,76,111,106
,,,20.306,20.285,25.005,102,163,106
,,,17.469,3.541,2.571,909,74,66
,,,2.854,18.701,13.931,76,162,66
,,,20.334,26.863,8.5,128,110,106
,,,22.463,8.776,25.051,102,74,106
,,,17.28,14.381,24.998,76,161,106
,,,3.38,20.328,25.057,76,159,106
,,,20.255,20.619,24.941,102,107,106
,,,20.25,20.271,9.221,102,133,66
,,,20.397,20.267,15.77,102,159,106
,,,20.663,20.268,25.007,102,107,106
,,,19.078,20.291,24.99,76,159,106
,,,5.082,19.161,25.007,88,102,106
,,,4.556,0.494,25.005,102,80,106
,,,10.87,0.585,25.011,74,107,106
,,,9.922,5.544,25.028,76,79,106
,,,8.566,18.225,24.999,74,159,106
,,,11.697,11.276,7.594,102,74,90
,,,20.274,9.049,17.412,128,132,106
,,,20.236,20.215,12.506,76,106,66
,,,7.95,20.373,12.451,76,158,106
,,,0.383,17.12,25.365,76,74,106
,,,11.921,4.091,24.941,102,132,106
,,,21.177,20.259,9.533,76,132,78
,,,4.489,20.315,15.705,75,132,106
,,,0.835,14.049,24.935,75,108,106
,,,0.458,0.377,25.019,75,80,106
,,,0.552,5.823,25.058,75,106,106
,,,1.108,20.313,24.938,75,158,106
,,,12.845,24.439,25.012,128,157,106
,,,20.245,22,24.961,102,104,106
,,,20.245,61.642,24.982,76,108,106
,,,7.506,187.458,25.008,76,753,106
,,,13.254,11.56,6.506,102,104,86
,,,20.238,79.826,18.566,76,232,106
,,,20.261,15.984,1.317,128,154,86
,,,20.239,28.63,23.686,102,154,106
,,,2.658,26.598,20.85,87,102,86
,,,11.258,28.923,4.163,79,154,106
,,,6.339,33.784,25.063,76,180,106
,,,6.749,14.675,25.131,84,110,106
,,,13.759,20.304,16.53,102,112,94
,,,20.291,20.503,8.318,102,112,122
,,,20.887,20.563,25.038,102,190,122
,,,20.265,3.899,6.959,102,74,90
,,,20.246,16.856,18.047,76,138,122
,,,5.115,20.282,25.035,79,112,122
,,,0.377,12.863,26.184,76,74,122
,,,0.529,7.465,6,79,164,94
,,,15.286,20.274,19.033,102,138,106
,,,20.256,20.261,1.49,102,138,74
,,,26.127,20.257,23.526,102,138,106
,,,20.304,20.276,21.673,102,112,94
,,,20.253,20.255,3.384,102,164,106
,,,21.01,20.259,10.731,76,138,78
,,,20.257,20.256,14.262,102,138,106
,,,20.366,20.265,4.825,102,138,86
,,,21.362,20.254,20.199,102,112,106
,,,20.288,0.175,7.493,102,74,66
,,,22.336,20.159,3.794,76,164,78
,,,20.348,9.807,9.71,102,76,78
,,,21.3,0.082,3.966,128,76,106
,,,33.61,0.036,1.296,102,85,78
,,,13.025,0.035,9.564,76,76,66
,,,20.565,0.031,13.678,102,76,66
,,,5.334,0.032,0.466,74,85,106
,,,15.535,0.03,2.211,102,85,66
,,,4.395,0.034,10.113,74,75,66
,,,15.859,0.043,2.655,102,79,66
,,,20.655,0.035,10.029,102,75,106
,,,6.247,0.032,25.104,76,79,106
,,,14.002,0.036,17.654,76,85,66
,,,20.249,0.035,4.157,102,85,66
,,,2.069,0.032,2.885,83,85,66
,,,16.497,0.033,0.375,76,101,106
,,,2.369,0.033,0.548,102,85,66
,,,20.254,0.036,24.356,102,76,106
,,,20.332,0.033,25.016,102,84,106
,,,4.758,0.04,7.058,76,76,66
,,,15.489,0.035,2.499,76,84,66
,,,20.265,10.141,3.984,102,148,66
,,,20.254,20.36,5.356,102,148,66
,,,20.277,8.827,4.161,102,74,74
,,,20.902,11.443,0.032,102,148,66
,,,5.198,20.269,1.888,76,118,106
,,,4.341,20.277,0.749,74,170,66
,,,10.769,20.276,6.319,76,144,66
,,,9.232,20.354,17.98,74,138,106
,,,11.013,22.239,10.022,102,138,74
,,,20.645,20.285,14.945,128,164,106
,,,20.275,20.33,2.197,76,112,74
,,,20.243,20.291,21.607,102,138,66
,,,4.848,20.394,0.206,76,138,66
,,,0.361,20.277,0.981,76,138,106
,,,15.441,20.273,25.055,76,164,106
,,,22.526,20.269,25.171,102,112,106
,,,20.254,20.25,11.083,128,138,90
,,,20.273,20.255,14.068,76,138,106
,,,20.259,20.264,25.039,102,138,106
,,,2.3,24.587,2.936,76,163,66
,,,17.961,20.6,1.834,102,109,66
,,,20.249,23.597,20.205,76,185,106
,,,20.259,100.055,24.939,128,338,106
,,,21.171,83.694,25.006,76,284,106
,,,10.787,17.92,19.008,79,128,66
,,,9.547,11.957,2.58,102,909,66
,,,1.125,11.288,3.407,84,128,97
,,,19.283,20.427,25.013,102,102,97
,,,20.274,22.768,25.025,76,154,97
,,,20.285,3.703,24.983,128,85,97
,,,20.582,0.054,25.033,76,85,97
,,,20.257,0.061,25.056,102,79,97
,,,2.431,0.045,4.288,79,79,66
,,,0.061,0.042,1.227,76,85,66
,,,0.036,0.061,4.062,79,85,66
,,,18.143,0.063,15.434,102,92,107
,,,20.258,0.055,7.262,76,76,66
,,,20.294,0.043,10.34,128,76,66
,,,16.993,0.069,7.353,76,76,107
,,,1.877,0.047,14.915,76,76,66
,,,1.386,0.057,4.607,102,83,66
,,,20.255,0.04,0.735,76,85,66
,,,24.698,0.056,4.739,102,79,107
,,,20.264,0.039,17.776,102,85,66
,,,20.266,0.04,3.122,102,76,66
,,,20.285,15.794,1.476,102,128,66
,,,20.549,14.302,2.625,76,76,107
,,,20.288,2.98,25.719,102,74,107
,,,21.855,4.42,14.742,128,128,66
,,,20.276,31.305,4.049,76,154,66
,,,22.29,10.198,5.642,102,128,107
,,,22,11.705,25.029,76,74,107
,,,20.262,9.206,24.977,102,102,107
,,,0.903,29.529,24.994,74,180,107
,,,20.669,30.198,10.815,128,128,66
,,,4.012,10.361,14.178,74,102,107
,,,16.266,20.271,25.018,76,128,107
,,,20.298,22.489,1.641,102,154,66
,,,7.47,20.277,18.351,87,128,74
,,,2.593,21.462,4.993,76,128,107
,,,10.532,26.133,5.519,102,74,66
,,,20.436,2.751,3.581,76,154,66
,,,20.264,42.924,14.038,128,154,66
,,,20.228,12.537,2.118,76,128,107
,,,20.289,9.077,7.721,102,74,66
,,,9.105,7.648,2.352,76,76,66
,,,11.911,0.07,2.356,102,79,66
,,,20.649,0.041,2.024,76,76,66
,,,20.261,0.041,2.76,128,76,66
,,,20.315,0.037,1.935,76,85,66
,,,20.251,0.04,3.491,102,85,66
,,,6.803,0.038,2.309,74,92,66
,,,1.367,0.037,0.042,76,85,107
,,,12.488,0.039,6.712,102,101,66
,,,5.437,0.036,18.326,74,85,107
,,,16.274,0.036,25.515,102,85,107
,,,20.26,0.039,25.056,102,85,107
,,,20.198,0.035,5.031,102,76,66
,,,20.276,0.041,2.845,76,76,66
,,,6.416,0.037,17.089,76,85,107
,,,0.332,0.039,1.709,76,76,66
,,,14.459,0.04,1.705,102,76,66
,,,20.249,0.037,21.962,102,85,107
,,,20.438,0.036,22.179,102,76,66
,,,20.295,0.036,1.829,102,76,66
,,,20.257,3.132,0.264,76,128,66
,,,5.812,20.662,0.686,76,154,107
,,,14.439,20.305,25,102,102,107
,,,25.077,28.97,0.268,128,180,66
,,,20.289,29.708,1.479,76,128,66
,,,20.252,10.43,23.275,102,102,107
,,,10.11,26.12,24.984,79,128,107
,,,10.201,22.791,11.376,76,154,66
,,,0.557,21.108,2.438,84,128,66
,,,19.851,18.785,0.257,102,87,66
,,,26.143,0.057,11.028,128,76,107
,,,20.362,0.038,15.574,102,76,66
,,,20.417,0.037,1.118,76,85,66
,,,13.956,0.035,2.012,79,85,907
,,,0.963,0.036,6.237,76,84,107
,,,0.05,0.034,25.022,79,83,107
,,,6.09,0.037,24.983,102,76,107
,,,20.242,0.034,7.828,76,77,66
,,,20.979,0.035,3.031,128,76,66
,,,20.701,0.034,4.888,102,76,66
,,,20.3,0.036,1.192,76,76,66
,,,20.255,0.036,8.088,102,76,107
,,,20.576,0.034,20.587,102,76,66
,,,20.251,0.036,0.896,102,76,66
,,,20.276,0.037,1.399,102,76,66
,,,20.269,0.034,0.789,76,85,66
,,,20.651,1.064,1.284,102,154,107
,,,20.258,20.357,1.026,102,76,66
,,,20.256,21.6,23.996,102,154,107
,,,20.302,22.042,24.397,102,128,90
,,,20.298,0.157,0.581,76,76,107
,,,20.253,0.044,0.497,102,85,118
,,,2.565,0.041,5.643,74,76,66
,,,17.697,22.153,2.074,128,128,66
,,,12.331,26.415,16.809,74,154,107
,,,7.922,23.675,10.648,76,154,66
,,,20.252,12.661,1.486,102,76,66
,,,20.255,0.064,0.377,76,76,66
,,,12.537,0.042,12.488,76,79,107
,,,7.71,0.039,15.769,102,85,66
,,,20.252,0.042,0.475,128,76,66
,,,19.131,0.039,8.746,83,85,107
,,,1.112,0.036,25.215,76,76,107
,,,20.258,0.037,10.736,102,84,66
,,,20.793,0.036,1.891,76,85,66
,,,12.118,0.035,2.956,76,76,66
,,,8.119,0.036,9.219,102,84,107
,,,20.268,0.037,16.107,128,85,66
,,,20.294,0.037,1.407,76,76,66
,,,20.25,0.035,7.498,102,85,107
,,,8.721,0.035,24.993,74,76,107
,,,11.525,0.036,25.011,76,85,107
,,,8.467,0.036,2.831,74,76,66
,,,3.678,16.05,2.456,76,154,66
,,,8.151,10.286,1.682,102,102,66
,,,20.235,0.148,18.044,131,76,107
,,,20.246,0.049,7.599,79,85,66
,,,20.241,0.037,1.554,105,83,66
,,,20.443,27.706,15.944,105,154,107
,,,11.462,28.519,11.153,76,128,66
,,,0.358,27.765,1.808,76,128,66
,,,8.428,17.508,0.525,79,76,66
,,,20.262,0.064,11.469,131,77,107
,,,20.233,0.034,25.017,79,76,107
,,,20.246,0.034,6.2,105,76,66
,,,21.22,0.034,1.817,111,76,66
,,,10.712,0.04,0.504,76,76,66
,,,10.217,0.031,16.516,85,76,107
,,,20.259,0.032,10.959,137,76,66
,,,20.272,0.032,2.984,110,76,66
,,,20.277,0.032,14.139,80,85,107
,,,20.662,0.033,24.933,79,85,107
,,,1.482,0.034,18.49,106,76,66
,,,8.501,0.032,1.83,84,79,66
,,,3.573,0.033,1.878,87,76,66
,,,21.896,0.033,0.763,129,76,66
,,,76.007,0.033,2.011,79,79,107
,,,0.183,0.033,23.733,76,76,66
,,,1.353,0.036,1.271,79,76,107
,,,9.78,0.039,0.594,128,85,66
,,,25.045,0.036,6.535,130,85,66
,,,10.161,2.099,17.948,78,154,107
,,,60.635,20.847,18.93,128,128,66
,,,12.395,43.567,1.708,128,180,66
,,,20.334,15.637,1.761,76,102,66
,,,20.583,21.579,2.502,102,154,107
,,,20.299,17.867,20.847,76,85,90
,,,20.523,0.062,2.142,102,85,66
,,,20.301,0.041,0.094,102,85,118
,,,20.253,0.041,1.897,102,85,66
,,,21.047,0.039,0.01,102,76,107
,,,20.273,0.039,2.194,76,76,66
,,,20.345,0.037,22.831,102,76,107
,,,4.349,0.04,3.495,74,85,66
,,,16.456,0.037,1.858,128,76,66
,,,11.267,0.042,1.91,74,76,66
,,,11.052,0.044,3.166,76,75,66
,,,20.286,0.041,2.132,102,79,66
,,,16.949,0.038,0.366,909,75,66
,,,3.306,0.042,12.416,76,82,107
,,,18.364,0.042,9.327,76,77,74
,,,1.902,0.042,15.343,102,85,107
,,,18.098,0.044,24.976,76,75,107
,,,2.153,2.469,25.006,128,154,107
,,,20.267,20.272,25.009,76,76,107
,,,20.268,21.38,24.978,102,154,107
,,,20.256,20.947,10.66,102,128,66
,,,19.774,5.054,14.358,76,74,107
,,,0.446,6.097,13.768,76,75,66
,,,20.252,0.063,11.227,128,75,107
,,,20.27,0.043,10.941,76,76,66
,,,20.26,0.043,14.098,102,85,107
,,,12.907,0.044,2.213,74,85,66
,,,7.344,0.043,1.074,102,75,66
,,,13.691,0.044,21.719,74,79,107
,,,4.575,0.044,9.529,76,75,66
,,,2.095,0.042,15.463,76,79,107
,,,20.253,0.046,10.608,128,85,66
,,,20.246,0.044,14.364,76,87,107
,,,20.251,0.044,1.48,102,85,66
,,,20.494,0.045,23.539,102,88,107
,,,18.246,0.037,9.686,76,85,74
,,,0.212,0.035,15.99,76,85,107
,,,1.882,0.045,0.257,76,87,66
,,,22.105,0.045,3.352,128,76,66
,,,20.554,0.044,0.682,102,84,66
,,,20.255,0.043,2.961,76,76,66
,,,20.277,0.045,3.965,102,84,66
,,,16.473,8.678,4.915,76,128,66
,,,3.811,20.345,0.228,76,154,66
,,,20.257,14.044,2.353,128,74,66
,,,20.246,6.246,0.502,102,128,74
,,,20.326,23.558,0.959,76,102,66
,,,20.27,9.325,3.336,102,85,66
,,,6.137,0.06,1.487,79,85,107
,,,11.214,0.039,2.779,84,79,66
,,,2.885,0.037,2.919,102,79,66
,,,20.257,0.038,3.202,102,84,66
,,,20.245,0.036,1.169,102,85,66
,,,20.268,0.041,2.32,76,75,66
,,,20.253,0.034,3.169,102,85,66
,,,16.708,0.036,1.766,79,83,66
,,,0.678,0.036,4.294,76,76,66
,,,0.404,0.037,0.67,79,76,74
,,,2.488,0.035,2.713,128,85,107
,,,20.239,0.037,22.402,76,85,66
,,,23.607,10.567,2.604,102,180,107
,,,20.253,14.458,25.118,76,79,107
,,,20.282,5.839,3.391,102,102,66
,,,20.332,8.866,1.822,128,76,66
,,,20.373,0.069,14.915,76,76,90
,,,20.327,10.919,1.312,102,97,118
,,,20.263,3.025,3.491,76,79,97
,,,23.401,0.226,7.355,102,75,66
,,,21.351,0.044,17.659,128,82,97
,,,20.257,3.769,25.008,76,128,97
,,,20.243,20.283,2.429,102,154,66
,,,20.235,20.294,1.741,102,128,66
,,,11.975,20.729,15.531,74,128,66
,,,8.271,28.467,5.276,76,154,97
,,,21.724,2.846,7.519,74,74,66
,,,3.406,13.087,1.687,128,85,66
,,,20.242,0.068,15.802,102,163,97
,,,20.322,0.041,25.005,76,85,97
,,,22.667,0.038,2.438,102,82,66
,,,20.292,0.041,2.128,102,82,66
,,,2.199,0.04,1.804,76,82,66
,,,18.058,0.04,1.946,102,85,66
,,,20.275,6.247,3.695,102,75,66
,,,19.651,0.059,4.89,83,75,66
,,,0.572,0.035,8.197,76,75,97
,,,20.259,0.035,25.041,102,75,97
,,,20.842,0.034,24.9,102,75,97
,,,1.486,0.613,25,76,75,97
,,,18.776,0.052,7.416,102,75,66
,,,22.863,0.037,1.138,87,75,66
,,,4.267,0.034,14.213,88,75,66
,,,0.235,0.034,1.599,102,75,66
,,,13.6,0.034,0.608,74,75,97
,,,6.882,0.036,0.396,102,75,66
,,,13.168,0.033,24.65,74,75,97
,,,7.131,3.794,2.702,76,128,66
,,,15.69,13.42,1.337,76,102,66
,,,4.553,21.49,20.914,128,128,97
,,,20.578,10.663,7.627,102,74,66
,,,20.809,9.235,0.351,76,75,66
,,,20.288,0.063,17.178,102,80,97
,,,7.517,0.047,11.741,75,85,66
,,,0.636,0.283,1.005,75,128,66
,,,0.205,11.205,12.246,75,163,97
,,,0.317,9.774,25.212,75,154,97
,,,0.905,7.087,25.047,75,85,106
,,,10.672,19.272,12.341,76,85,66
,,,14.47,5.678,0.471,76,154,66
,,,0.198,10.19,12.411,76,76,106
,,,5.81,33.636,17.989,128,180,66
,,,20.338,13.124,1.475,102,163,66
,,,20.305,3.719,0.562,76,76,66
,,,20.304,3.396,2.699,102,154,79
,,,20.277,9.663,2.152,76,76,106
,,,13.919,0.049,21.456,76,77,66
,,,6.332,0.041,1.093,128,85,66
,,,20.298,2.206,0.343,102,76,66
,,,20.284,8.506,2.119,76,102,106
,,,20.394,6.132,24.986,102,75,106
,,,20.259,4.322,1.865,76,85,66
,,,3.131,9.678,1.193,79,76,66
,,,10.412,0.947,21.965,84,75,106
,,,6.701,7.339,6.618,128,128,66
,,,20.253,11.057,1.456,102,76,66
,,,20.256,0.452,0.701,76,76,66
,,,21.266,15.687,16.22,102,180,106
,,,20.273,6.063,4.3,102,76,74
,,,12.516,0.06,21.241,79,76,106
,,,0.439,16.541,24.996,76,76,106
,,,0.268,0.148,6.869,79,76,66
,,,7.036,1.412,2.186,102,154,66
,,,20.248,10.728,15.965,102,85,106
,,,21.581,10.807,11.316,76,102,66
,,,20.423,3.988,1.887,102,163,66
,,,20.246,4.034,0.377,102,85,66
,,,20.791,11.449,11.437,102,75,106
,,,20.242,0.944,16.383,102,128,66
,,,20.327,34.512,1.531,102,180,66
,,,20.269,13.314,0.457,76,128,66
,,,21.593,12.278,6.616,102,75,106
,,,20.253,0.064,20.902,102,79,66
,,,26.252,7.315,1.049,102,85,66
,,,20.271,1.327,0.295,102,102,66
,,,20.351,18.636,2.755,76,85,106
,,,1.047,2.315,25.002,74,128,116
,,,19.344,20.335,19.523,128,128,66
,,,9.397,5.149,1.436,74,163,66
,,,10.853,15.112,3.069,102,102,66
,,,20.417,20.251,0.949,76,180,116
,,,20.241,16.462,0.505,102,85,66
,,,20.984,3.794,1.706,76,102,66
,,,21.469,16.616,1.619,128,85,66
,,,0.893,5.097,1.475,76,128,66
,,,20.282,1.737,2.398,102,163,66
,,,20.609,7.107,0.432,76,75,66
,,,19.572,11.668,1.455,76,128,66
,,,0.743,20.345,1.302,102,154,66
,,,1.641,0.871,14.143,76,102,116
,,,18.626,19.398,25,102,128,116
,,,20.378,9.624,1.072,102,76,66
,,,0.293,0.075,1.178,76,84,66
,,,20.309,3.454,1.415,102,85,66
,,,20.276,7.104,21.318,76,128,116
,,,11.089,13.174,5.707,74,85,66
,,,9.184,7.478,1.128,102,102,66
,,,11.454,9.085,18.189,74,75,116
,,,8.809,12.884,11.145,102,128,66
,,,20.43,14.806,1.524,76,83,66
,,,0.242,5.814,2.117,102,180,66
,,,20.953,20.264,3.235,102,102,66
,,,20.249,7.039,6.966,102,79,116
,,,20.278,2.674,16.161,76,85,66
,,,20.253,10.539,0.73,102,128,66
,,,18.969,7.363,8.116,76,75,116
,,,0.453,1.855,21.026,76,85,66
,,,0.791,11.039,2.559,102,102,66
,,,20.549,1.397,1.396,102,75,116
,,,20.292,2.637,0.189,102,75,66
,,,20.766,6.625,24.83,76,76,116
,,,21.409,3.228,25.447,102,76,116
,,,17.586,6.382,20.382,76,154,66
,,,2.662,8.882,1.425,102,74,66
,,,20.317,11.384,0.464,102,154,66
,,,20.281,20.278,2.285,102,102,116
,,,21.042,9.415,23.898,76,76,90
,,,20.28,0.058,1.148,102,85,116
,,,6.114,0.039,1.662,79,76,66
,,,10.15,10.781,1.277,84,128,66
,,,3.985,4.359,22.108,128,74,116
,,,20.259,3.752,6.912,76,85,66
,,,21.739,12.53,1.41,102,128,66
,,,20.262,20.256,1.259,76,128,66
,,,20.251,20.25,15.344,102,154,116
,,,17.59,13.713,11.168,79,79,66
,,,0.174,6.547,1.371,76,102,66
,,,0.045,5.076,12.478,79,75,116
,,,2.435,4.407,16.135,128,85,66
,,,20.673,1.945,1.436,76,76,66
,,,13.225,0.072,1.318,87,76,66
,,,7.029,1.919,6.11,102,76,116
,,,20.265,7.376,25.012,76,128,116
,,,20.266,20.277,25.016,128,128,116
,,,20.262,20.385,16.556,102,128,66
,,,20.296,20.669,2.872,76,154,66
,,,20.769,20.254,1.148,102,102,66
,,,20.273,11.69,4.412,102,74,116
,,,20.465,10.699,21.484,102,128,66
,,,20.702,20.302,1.793,102,154,66
,,,21.101,20.28,0.487,76,102,66
,,,20.242,13.993,1.237,102,74,116
,,,7.786,6.273,25.02,74,154,116
,,,13.47,20.273,1.709,102,128,66
,,,16.537,20.342,1.706,74,128,66
,,,3.725,20.255,0.525,102,128,66
,,,20.251,20.264,21.395,102,102,106
,,,21.811,20.306,6.034,102,154,66
,,,20.254,20.274,1.994,76,102,66
,,,20.269,20.294,3.552,102,154,66
,,,20.267,20.266,13.32,102,102,106
,,,12.253,20.25,24.995,76,102,106
,,,8.296,20.254,1.711,102,155,66
,,,20.506,20.386,1.872,102,103,66
,,,20.245,20.275,2.415,76,155,66
,,,2.42,20.814,2.163,83,129,66
,,,18.665,20.265,2.927,102,103,66
,,,20.282,20.269,3.553,128,181,66
,,,10.302,20.269,0.179,76,129,66
,,,9.971,20.439,1.571,76,103,66
,,,20.425,20.361,1.695,102,129,66
,,,0.033,20.257,6.901,74,103,106
,,,20.043,20.28,0.303,74,181,85
,,,0.29,20.36,24.718,76,129,106
,,,20.744,20.257,11.015,102,103,66
,,,20.253,20.253,1.816,128,131,66
,,,11.415,20.259,12.175,76,105,106
,,,10.17,20.265,16.292,76,183,66
,,,20.295,20.28,1.864,102,131,66
,,,20.305,20.276,0.835,102,105,66
,,,20.191,20.286,6.026,76,131,106
,,,20.585,20.398,21.14,128,105,66
,,,9.793,20.268,3.868,76,183,106
,,,0.577,20.274,0.766,76,131,66
,,,9.898,20.308,6.981,76,105,66
,,,20.293,20.265,0.289,102,131,66
,,,20.342,4.785,17.675,102,74,106
