Data Rate (kbps),Data Rate (kbps)2,Data Rate (kbps)3,Packet Interval (ms),Packet Interval (ms)2,Packet Interval (ms)3,Packet Length (bytes),Packet Length (bytes)2,Packet Length (bytes)3
,,,0.235,0.022,24.541,975,1514,1514
,,,0.302,0.022,0.876,975,1514,1514
,,,0.131,0.064,0.748,975,1514,1514
,,,0.213,0.127,0.887,975,1514,1514
,,,0.535,1.171,0.74,975,1514,851
,,,0.204,0.212,3.747,975,1387,54
,,,2.745,0.238,2.824,975,102,985
,,,9.722,0.213,13.666,975,79,54
,,,0.543,0.241,52.146,975,76,1514
,,,1.367,0.206,57.632,975,79,985
,,,8.636,0.134,25.832,230,76,1514
,,,1.362,7.878,6.807,1514,79,1514
,,,6.762,0.649,2.298,1514,1514,1514
,,,0.524,0.352,15.781,1514,1514,1514
,,,0.56,0.332,0.773,1514,1514,973
,,,0.033,0.312,2.261,1514,1514,1514
,,,0.422,21.043,2.092,1514,1514,1514
,,,0.22,0.323,3.034,1514,1514,1514
,,,0.226,0.027,5.906,1514,1514,1198
,,,0.215,0.3,12.827,1514,1506,1514
,,,0.226,0.328,13.341,1514,84,1514
,,,9.697,0.517,31.009,589,102,1514
,,,8.466,0.101,13.091,531,84,1514
,,,5.985,0.26,13.992,1078,573,1514
,,,5.816,0.033,3.272,76,102,387
,,,2.801,6.327,8.718,84,1514,985
,,,0.618,10.462,2.055,1514,1514,985
,,,0.22,0.794,0.651,1514,1514,985
,,,0.238,0.321,4.11,1514,1514,1514
,,,0.213,0.328,0.807,1514,1514,1514
,,,0.226,0.348,0.832,1514,1514,1514
,,,0.23,11.326,1.049,1514,1514,1514
,,,0.208,0.279,0.853,1514,1514,1514
,,,0.036,0.321,1.196,1514,116,1514
,,,15.529,0.673,0.837,1514,102,1514
,,,13.275,17.344,1.055,1514,1514,1514
,,,0.557,0.879,0.845,1514,1514,1514
,,,0.205,0.035,1.32,1117,1514,1514
,,,0.127,10.06,0.848,1514,1514,1514
,,,0.235,0.542,1.151,1514,1514,1514
,,,0.216,0.34,0.919,1514,1514,1514
,,,0.636,0.335,1.073,1514,1514,1514
,,,0.092,0.311,0.808,1514,1244,1514
,,,4.906,11.939,1.222,1514,102,1514
,,,20.258,2.177,0.223,1514,76,165
,,,8.923,0.272,1.413,1514,1514,1514
,,,0.599,0.322,1.094,1514,1514,1514
,,,0.22,0.338,1.448,1514,1514,1514
,,,0.223,0.995,0.844,1514,1514,1514
,,,0.222,0.045,0.536,1250,1514,835
,,,0.271,11.157,1.089,532,1514,1514
,,,0.178,17.046,0.797,1514,1514,1514
,,,0.183,25.314,1.103,1514,1335,1514
,,,9.425,0.334,0.764,1514,102,414
,,,13.843,0.312,5.541,1514,516,1514
,,,6.438,0.326,0.349,1514,102,1514
,,,0.478,1.653,2.582,1514,1514,1514
,,,0.046,0.313,0.844,1514,1514,1514
,,,0.025,0.342,0.446,1514,1514,138
,,,0.024,0.736,1.076,1514,1514,985
,,,0.963,0.043,24.148,1514,1514,1514
,,,0.035,0.204,2.839,1514,1514,1514
,,,0.329,0.037,0.177,217,1514,1116
,,,0.033,8.018,27.299,1514,1405,1514
,,,1.208,0.577,0.654,1514,1078,1514
,,,17.361,0.343,0.692,1514,102,1514
,,,13.448,0.316,0.569,1514,1514,499
,,,0.468,0.329,7.315,1514,1514,985
,,,0.219,0.714,65.279,1514,1514,1514
,,,0.232,0.333,0.551,1514,1514,985
,,,0.209,0.343,0.781,1514,1514,1514
,,,0.216,0.333,0.839,1514,1514,1514
,,,0.582,0.657,1.166,1514,1514,1514
,,,0.22,0.323,0.867,1508,1514,658
,,,0.226,37.454,26.279,1514,1514,1514
,,,0.218,0.522,0.716,1514,1450,1514
,,,5.129,0.326,0.412,1514,102,904
,,,20.264,0.335,28.486,1514,102,1514
,,,10.477,0.323,0.6,1514,1514,1514
,,,3.066,0.653,0.677,1514,1514,1514
,,,0.036,0.207,1.757,1514,1514,642
,,,0.147,9.456,1.76,1514,1514,985
,,,0.025,0.055,25.22,1514,1514,1514
,,,0.021,0.02,0.636,1514,1514,1514
,,,0.022,0.019,0.614,1514,1514,1514
,,,0.063,0.019,0.44,1304,1127,104
,,,6.389,0.019,28.077,1078,76,1514
,,,13.346,0.018,0.583,683,721,1514
,,,7.678,5.142,0.712,78,1078,1514
,,,1.882,4.512,0.822,116,128,1484
,,,0.438,20.265,8.534,1514,1514,985
,,,8.718,1.782,64.237,1514,1514,1514
,,,0.088,0.275,0.509,1514,1514,985
,,,0.081,0.33,2.12,1514,1514,1514
,,,0.025,0.353,0.186,1514,1514,1514
,,,0.018,27.727,0.063,1514,1514,379
,,,0.076,0.054,27.55,1514,1514,1514
,,,0.648,0.191,0.425,1514,1514,1514
,,,0.041,0.025,0.789,1514,1514,1514
,,,0.019,0.089,0.48,1514,142,484
,,,10.093,0.028,28.18,815,76,1514
,,,12.956,9.976,0.829,1514,1514,1514
,,,0.573,3.39,0.73,1514,1514,1514
,,,0.251,0.315,0.407,1514,1514,94
,,,0.236,0.324,2.728,1514,1514,985
,,,0.246,0.331,25.531,1514,1514,1514
,,,0.258,2.63,0.829,1514,1514,1514
,,,0.622,0.312,2.321,1514,1514,1514
,,,0.229,0.334,0.081,1514,1514,1274
,,,0.272,0.317,36.305,1514,1514,985
,,,0.032,2.339,6.241,240,337,1514
,,,4.625,12.785,0.523,515,102,1514
,,,20.286,3.043,0.654,1078,102,1514
,,,7.522,16.798,0.786,1514,1514,1514
,,,2.352,0.302,0.701,1369,1514,1514
,,,0.222,15.663,0.714,84,1514,1514
,,,0.223,3.405,0.504,1514,1514,1514
,,,0.223,0.577,0.761,1514,1514,1514
,,,0.023,0.245,0.428,1514,1514,1514
,,,0.195,0.44,0.748,1514,1514,1514
,,,0.024,8.077,0.443,1508,608,1514
,,,9.464,11.844,0.587,1514,76,1023
,,,9.092,2.34,51.769,1514,795,985
,,,7.454,0.115,0.741,777,1514,1514
,,,0.061,37.534,0.543,514,1514,1514
,,,0.025,3.537,0.673,1514,1514,1514
,,,0.023,0.556,0.724,1514,1514,1160
,,,0.03,0.512,27.665,747,1514,1514
,,,0.022,15.603,0.624,79,1514,1514
,,,0.113,0.553,0.632,79,1514,1514
,,,0.025,21.025,0.723,1514,1514,969
,,,0.068,3.738,27.996,1514,1514,1514
,,,0.024,0.054,0.548,853,1514,1514
,,,0.024,19.263,0.446,1078,271,1514
,,,3.605,18.793,0.601,1514,128,915
,,,20.26,0.057,3.041,1514,76,985
,,,5.037,0.042,25.571,240,1078,1514
,,,1.387,0.099,2.519,1369,1514,1514
,,,9.601,0.176,0.723,1078,1514,1514
,,,0.2,2.278,0.732,1514,1514,1286
,,,0.401,0.532,25.739,1514,1514,1514
,,,0.067,0.269,0.56,1506,1514,1514
,,,0.231,5.288,1.585,975,1514,1514
,,,0.19,19.168,0.14,975,1514,832
,,,0.219,0.055,7.441,975,1514,985
,,,0.089,0.019,65.554,975,687,1514
,,,3.739,0.023,0.506,975,102,985
,,,6.98,0.022,0.658,975,76,1514
,,,1.556,0.034,0.723,975,76,1514
,,,10.374,0.033,0.806,975,1514,1514
,,,1.344,0.017,0.149,975,102,123
,,,1.751,0.018,26.822,975,1514,1514
,,,0.067,0.019,0.362,975,1514,1514
,,,0.021,2.031,0.464,975,1514,1514
,,,0.019,0.05,0.529,975,1514,616
,,,0.019,0.025,29.095,975,1514,1514
,,,0.018,0.018,0.508,975,1514,1514
,,,0.02,0.021,0.365,975,1514,1514
,,,0.016,0.022,0.463,975,154,1430
,,,18.264,0.021,3.116,975,76,985
,,,8.002,0.021,24.433,242,525,118
,,,3.225,0.022,0.909,542,1514,1514
,,,1.752,1.479,0.484,208,1514,1514
,,,0.029,7.822,0.538,82,1514,1514
,,,0.019,1.89,0.826,137,1514,1514
,,,0.017,6.36,0.467,1514,1514,194
,,,0.179,0.624,37.101,1514,1514,985
,,,0.247,0.153,5.807,770,1514,1514
,,,0.157,35.021,0.456,1514,994,1514
,,,7.377,8.254,0.486,1514,128,1514
,,,20.263,0.072,0.434,891,102,738
,,,3.324,27.842,58.118,742,1514,985
,,,4.658,8.158,0.562,1514,1514,1514
,,,0.218,0.659,0.583,1514,1514,1514
,,,0.244,0.353,0.399,1083,1514,1514
,,,0.554,0.205,0.766,1078,1514,1514
,,,0.22,15.76,0.903,91,1514,1514
,,,0.224,30.827,0.091,1514,1514,174
,,,0.065,0.551,26.961,1514,403,1514
,,,10.746,0.254,0.44,1514,76,1514
,,,6.185,0.031,0.563,86,76,1514
,,,3.043,35.947,1.581,1514,82,671
,,,7.111,6.665,27.277,1514,1514,1514
,,,3.713,0.052,0.664,467,1514,1514
,,,0.036,0.108,0.428,786,1514,1514
,,,0.028,30.921,0.518,1514,1514,1175
,,,0.022,11.266,3.231,1514,1514,985
,,,0.021,0.067,25.899,892,1514,1514
,,,0.022,30.743,0.473,1514,1514,1514
,,,0.017,7.061,0.441,1514,1514,1514
,,,0.02,0.064,0.608,1505,602,1514
,,,0.64,12.759,0.211,1078,102,210
,,,20.266,7.197,37.663,713,76,985
,,,7.283,15.011,5.054,1514,514,1514
,,,9.037,0.627,0.58,1514,1514,1514
,,,4.155,0.311,0.631,1480,128,1514
,,,15.967,25.261,0.786,79,1514,1514
,,,0.098,18.856,0.622,1514,1514,1514
,,,0.028,6.79,1.429,1514,1514,1514
,,,0.036,0.058,0.666,924,1514,1514
,,,0.018,33.199,1.072,1514,1514,1514
,,,0.017,3.109,0.616,1514,1514,1514
,,,0.017,0.06,0.826,1514,1514,1439
,,,0.017,0.019,52.713,107,1514,1514
,,,0.016,0.018,1.431,1078,491,985
,,,0.018,0.017,0.08,509,1078,1514
,,,4.182,25.9,0.722,78,102,1514
,,,9.809,0.264,0.251,78,1514,1514
,,,10.448,12.768,0.688,1514,76,561
,,,5.167,3.883,26.977,1514,76,1514
,,,12.443,0.082,0.753,527,1514,1514
,,,0.325,35.909,0.526,1514,1514,1514
,,,0.327,4.43,0.877,1514,1514,1514
,,,0.33,1.157,0.391,1283,1514,304
,,,0.029,0.036,27.396,86,1514,1514
,,,0.663,12.758,0.714,706,1514,1514
,,,0.335,18.532,0.449,975,1514,1514
,,,0.901,0.518,0.655,975,1514,1143
,,,0,0.143,2.839,975,102,985
,,,0.026,0.166,25.406,975,1061,1514
,,,0.024,0.165,0.689,975,76,1514
,,,2.369,0.561,0.72,975,1514,1514
,,,1.3,0.04,0.872,975,1514,1514
,,,0.247,0.027,0.62,975,1514,1514
,,,0.245,0.069,1.143,975,1514,1514
,,,0.285,0.14,0.346,975,1514,270
,,,3.256,0.308,35.129,975,1514,985
,,,0.282,0.908,6.662,975,1514,1514
,,,0.331,0.046,0.653,975,1514,1514
,,,0.315,0.025,0.728,975,1514,1514
,,,0.673,0.252,1.221,975,1270,1514
,,,10.902,0.039,0.294,975,102,105
,,,6.045,0.063,55.772,975,74,985
,,,2.054,0.156,0.805,975,542,1514
,,,12.162,0.034,0.815,177,102,1514
,,,8.166,2.159,0.823,1514,74,1514
,,,4.809,0.349,1.538,1514,1514,1514
,,,0.329,0.129,1.603,1514,1514,750
,,,0.343,0.246,24.526,1514,1514,1514
,,,0.03,0.091,0.838,611,1514,1514
,,,0.288,9.319,0.793,76,1514,1514
,,,0.027,17.245,1.453,84,1514,1514
,,,0.019,12.54,0.708,1514,1514,105
,,,0.613,1.137,13.483,1514,1514,118
,,,0.324,0.653,13.043,1514,1514,1514
,,,0.029,0.044,0.847,1349,1514,1514
,,,0.017,25.956,0.763,1078,692,1514
,,,5.368,9.396,1.261,546,102,947
,,,3.603,8.848,1.826,1514,1514,985
,,,12.587,1.728,25.27,1514,1514,1514
,,,0.316,0.041,0.627,1514,1514,1514
,,,0.027,0.02,0.66,1514,1514,1514
,,,0.317,0.017,1.137,583,1514,1514
,,,0.035,35.043,0.781,1514,963,1514
,,,4.271,0.595,1.143,1514,76,599
,,,3.889,0.203,26.181,1514,76,1514
,,,0.333,0.171,0.621,832,76,1514
,,,3.273,42.2,0.709,1514,76,1514
,,,1.923,0.66,0.623,1514,79,200
,,,5.9,0.078,8.976,1514,1514,985
,,,0.708,0.26,63.447,1417,1514,985
,,,0.327,10.509,0.758,491,1514,1514
,,,0.325,30.202,0.861,77,1514,1514
,,,0.336,10.769,0.778,1514,1514,1514
,,,0.473,0.046,1.086,1514,888,1514
,,,3.239,0.029,0.809,1514,102,1514
,,,20.271,0.018,0.617,1514,102,355
,,,2.441,0.018,24.835,688,620,1514
,,,1.432,6.185,0.537,78,1514,1514
,,,0.685,2.674,0.681,116,1514,1514
,,,0.324,25.053,1.584,1514,1514,1514
,,,4.354,12.963,0.426,1514,1514,624
,,,0.054,10.735,26.843,1514,1514,1514
,,,0.024,0.078,0.814,1514,1024,1514
,,,0.022,0.019,0.774,159,1078,1514
,,,11.069,0.018,0.493,1078,102,144
,,,16.526,1.723,2.895,515,1514,985
,,,3.713,24.361,25.224,1514,102,1514
,,,11.166,16.159,0.985,1514,1514,1514
,,,0.326,1.174,0.976,1514,1514,1514
,,,0.324,0.289,0.818,1335,1514,1514
,,,0.325,7.413,0.75,84,1514,1514
,,,0.024,8.953,0.99,1514,1039,804
,,,8.068,0.629,35.337,1514,76,985
,,,4.484,0.225,6.303,1514,76,1514
,,,1.722,0.289,0.629,1514,76,1514
,,,9.728,0.036,0.702,570,1514,1514
,,,0.737,30.283,1.21,1078,1514,1514
,,,0.786,5.729,2.671,1514,1514,1514
,,,0.041,0.587,1.034,1514,1514,1514
,,,1.704,0.227,0.645,1514,1514,1514
,,,2.713,0.231,1.035,1096,876,1514
,,,1.834,4.008,1.507,706,102,1514
,,,18.631,37.548,0.789,77,569,1514
,,,7.39,0.607,0.881,1514,1514,1514
,,,0.83,0.247,0.857,1514,1514,1231
,,,0.033,0.266,34.843,1514,1514,54
,,,0.112,0.237,11.85,1514,1514,985
,,,0.262,0.162,0.895,605,128,1514
,,,0.173,1.588,0.91,79,1514,1514
,,,0.714,0.247,0.814,79,1155,1514
,,,19.654,40.421,1.461,1514,102,975
,,,4.465,8.497,13.81,1514,909,54
,,,0.706,0.061,10.784,1514,1514,54
,,,9.568,0.03,1.678,1514,1514,1514
,,,0.318,0.019,0.773,618,1514,1514
,,,0.03,11.069,0.892,531,1514,1514
,,,0.026,22.174,0.948,1514,1514,1514
,,,0.017,8.556,0.504,1514,1074,593
,,,5.353,0.046,26.741,1514,76,1514
,,,2.399,0.019,0.743,845,79,1514
,,,9.616,0.018,0.871,208,74,1514
,,,1.863,4.064,1.051,82,84,1514
,,,0.384,0.347,0.587,137,83,1097
,,,2.463,10.875,2.132,975,74,985
,,,2.214,11.832,25.074,975,1514,1514
,,,0.61,0.076,1.147,975,1514,1514
,,,1.65,0.026,1.094,975,102,1514
,,,1.407,0.019,1.407,975,1514,1514
,,,0.044,0.018,0.442,975,1514,262
,,,0.029,0.017,35.57,975,1514,985
,,,0.024,0.018,4.953,975,1514,1514
,,,0.023,0.017,0.897,975,1514,1514
,,,0.021,0.017,2.308,975,1514,1514
,,,0.022,0.018,0.536,975,1128,718
,,,0.021,0.018,17.037,975,114,118
,,,10.377,0.017,39.887,975,86,985
,,,0.656,0.018,0.124,975,87,1514
,,,7.707,0.017,0.732,975,76,1514
,,,12.297,0.017,0.935,975,499,1514
,,,0.313,0.017,1.043,975,1514,1514
,,,0.324,0.018,0.76,975,1514,1514
,,,0.32,0.018,0.983,187,1514,1067
,,,8.643,4.703,25.048,1514,1514,1514
,,,1.975,0.58,1.09,1514,128,1514
,,,2.473,0.249,1.171,1514,1514,1514
,,,0.053,0.235,1.952,1514,1514,1514
,,,0.02,0.083,0.354,589,1514,420
,,,0.018,24.709,25.079,1078,761,1514
,,,0.016,11.472,0.877,527,91,1514
,,,0.017,2.595,0.76,1514,1078,1514
,,,0.017,0.571,0.864,1514,116,1203
,,,17.109,0.411,2.701,1514,1514,985
,,,0.537,0.073,26.734,1514,1514,1514
,,,0.04,0.385,2.124,1038,1514,1514
,,,0.105,39.022,2.055,84,1514,1514
,,,0.238,0.722,2.225,1514,1514,1514
,,,0.102,4.655,0.371,1514,102,221
,,,0.162,0.058,32.494,1514,1514,985
,,,0.643,0.02,4.357,1514,1514,1514
,,,0.068,0.019,7.287,1514,488,1514
,,,19.645,0.018,1.155,1514,76,1514
,,,8.003,0.018,1.324,1514,79,1514
,,,0.685,0.018,1.128,715,76,173
,,,0.675,38.349,49.019,1514,79,1514
,,,2.388,0.769,0.719,1514,1514,985
,,,0.544,0.177,1.195,1514,1514,1514
,,,0.25,0.245,3.66,1514,1514,1514
,,,0.246,0.27,1.186,1514,1514,1514
,,,0.348,0.295,5.681,1514,1514,1514
,,,0.548,0.379,16.755,1514,1514,1126
,,,0.251,0.041,126.731,953,1514,1514
,,,0.251,4.755,202.611,1078,1514,1514
,,,0.244,11.191,148.895,786,1514,1514
,,,0.178,26.915,74.927,1514,1069,1514
,,,0.026,0.596,220.974,1514,79,1514
,,,6.994,0.188,107.107,1514,102,1514
,,,9.014,0.21,92.054,1514,84,272
,,,11.305,0.222,34.137,1514,102,985
,,,2.701,0.219,176.152,1514,1514,1514
,,,0.577,0.23,173.954,1514,1514,985
,,,0.254,0.21,188.342,1467,1514,985
,,,0.249,36.586,16.71,1514,1514,985
,,,0.244,1.786,190.117,1514,1514,985
,,,0.623,0.209,290.643,1514,1514,985
,,,0.246,0.216,,1514,1514,
,,,0.265,0.239,,1514,1514,
,,,0.16,0.209,,1514,1080,
,,,0.099,0.221,,1514,628,
,,,5.098,0.063,,551,84,
,,,9.742,28.184,,905,102,
,,,13.334,9.607,,1514,1078,
,,,1.871,0.601,,1514,1514,
,,,0.594,0.238,,1514,1514,
,,,0.226,0.189,,1514,1514,
,,,0.32,0.211,,1514,1514,
,,,0.193,0.23,,1514,1514,
,,,0.594,0.214,,1514,1514,
,,,0.245,0.088,,685,1514,
,,,0.25,24.35,,79,1514,
,,,0.107,16.743,,1514,708,
,,,2.82,10.865,,1514,102,
,,,20.259,0.051,,1514,76,
,,,9.596,0.185,,1514,1514,
,,,3.242,0.214,,1514,1514,
,,,0.043,0.22,,1514,1514,
,,,0.023,0.282,,1514,1514,
,,,0.187,0.161,,1496,1514,
,,,0.031,0.17,,1078,1514,
,,,0.224,27.773,,1514,1514,
,,,0.244,0.54,,1514,1514,
,,,0.031,2.376,,1514,133,
,,,6.633,0.047,,1514,102,
,,,20.252,0.023,,1514,102,
,,,1.273,0.021,,1514,1514,
,,,0.591,0.02,,1514,1514,
,,,0.239,0.018,,332,1514,
,,,0.246,6.382,,509,1514,
,,,0.251,35.414,,1514,1514,
,,,4.452,14.116,,1514,1514,
,,,0.245,0.164,,1514,1514,
,,,0.223,0.231,,1514,1400,
,,,0.094,0.287,,1514,637,
,,,12.685,0.147,,1514,102,
,,,10.959,0.259,,1378,1078,
,,,5.734,0.271,,78,1514,
,,,0.615,0.033,,78,1514,
,,,0.22,27.787,,1514,1514,
,,,0.261,9.724,,1514,1514,
,,,0.187,0.062,,1514,1514,
,,,0.215,0.02,,1514,1514,
,,,0.215,0.018,,1514,1514,
,,,0.194,0.018,,1514,1326,
,,,2.267,0.017,,1514,102,
,,,20.297,0.017,,549,102,
,,,8.069,3.322,,1078,1514,
,,,0.628,7.514,,514,1514,
,,,0.226,16.526,,1514,1514,
,,,0.218,1.195,,1514,1514,
,,,0.221,0.048,,1514,1514,
,,,0.224,0.026,,1514,1514,
,,,0.217,0.064,,1514,1514,
,,,0.227,0.261,,1514,1514,
,,,0.03,1.502,,1514,87,
,,,10.201,0.049,,210,76,
,,,19.38,30.076,,84,1514,
,,,0.542,1.224,,76,1514,
,,,0.224,7.742,,1514,1514,
,,,0.222,5.572,,1514,1514,
,,,0.149,0.066,,1514,102,
,,,0.144,0.02,,1514,1514,
,,,0.595,0.018,,1514,1514,
,,,0.22,0.019,,1514,1514,
,,,0.229,0.018,,1514,1514,
,,,0.032,0.017,,1172,238,
,,,0.455,7.338,,975,766,
,,,19.242,1.659,,975,102,
,,,11.2,0.529,,975,1514,
,,,0.956,0.049,,975,1514,
,,,0.043,0.367,,975,1514,
,,,0.026,0.035,,975,1514,
,,,0.18,1.856,,975,1514,
,,,0.229,3.67,,975,1514,
,,,0.534,0.42,,975,1514,
,,,0.201,0.147,,975,1366,
,,,6.89,0.166,,975,102,
,,,20.947,0.192,,975,102,
,,,3.254,0.151,,975,1514,
,,,0.569,0.158,,975,1514,
,,,0.214,0.167,,975,1514,
,,,0.221,0.16,,975,1514,
,,,0.223,0.168,,975,1514,
,,,0.234,0.28,,975,1514,
,,,4.065,0.128,,211,1514,
,,,0.218,18.42,,1514,1514,
,,,0.226,12.741,,1514,1514,
,,,0.232,0.281,,1514,1514,
,,,0.031,0.027,,1514,109,
,,,10.767,0.02,,1514,76,
,,,19.146,0.024,,1514,654,
,,,1.113,0.113,,1505,102,
,,,4.104,0.019,,532,1514,
,,,2.649,27.606,,1514,1514,
,,,0.21,2.103,,1514,1514,
,,,0.249,0.046,,1514,1514,
,,,0.195,0.021,,1514,1514,
,,,0.22,0.332,,1514,1514,
,,,0.573,0.034,,1397,1514,
,,,0.21,59.876,,91,1514,
,,,0.19,8.423,,1514,1339,
,,,1.063,0.061,,1514,1078,
,,,10.726,0.02,,1514,102,
,,,15.855,0.017,,1514,1514,
,,,4.404,10.858,,1514,102,
,,,1.304,0.062,,1514,1514,
,,,0.227,0.02,,126,1514,
,,,0.228,0.019,,1078,1514,
,,,0.025,0.017,,706,1514,
,,,0.185,2.08,,1514,1514,
,,,0.223,0.815,,1514,1514,
,,,0.086,0.043,,1514,691,
,,,17.973,0.464,,1514,102,
,,,4.906,0.038,,1019,76,
,,,3.056,28.421,,78,76,
,,,1.809,11.914,,1514,1514,
,,,0.409,0.572,,1514,1514,
,,,0.231,0.229,,1514,1514,
,,,0.218,0.371,,1514,1514,
,,,0.217,1.852,,1095,1514,
,,,0.232,21.443,,116,1514,
,,,0.65,0.696,,1078,1514,
,,,0.227,65.044,,492,1514,
,,,0.095,0.203,,1514,485,
,,,8.191,0.027,,1514,76,
,,,18.653,0.032,,1514,698,
,,,1.621,0.637,,1514,128,
,,,1.78,0.031,,1514,1514,
,,,0.555,0.02,,1514,1514,
,,,0.1,0.484,,90,1514,
,,,0.231,22.712,,1514,1514,
,,,0.218,0.251,,1514,1514,
,,,0.218,0.306,,1514,1514,
,,,0.58,0.178,,1514,1514,
,,,0.076,0.263,,1514,520,
,,,16.518,0.242,,1509,102,
,,,15.508,0.032,,84,1514,
,,,2.897,13.181,,1514,1514,
,,,1.836,42.129,,1514,76,
,,,1.645,0.065,,1514,1514,
,,,0.043,0.029,,1514,1514,
,,,0.026,0.02,,1501,1514,
,,,0.026,0.018,,531,1514,
,,,0.018,0.079,,1514,1514,
,,,0.018,0.323,,1514,1514,
,,,0.018,0.253,,1514,1514,
,,,0.017,0.194,,1514,376,
,,,18.443,0.251,,1514,102,
,,,4.457,0.241,,1514,1514,
,,,0.374,0.041,,130,76,
,,,4.905,41.667,,1078,1514,
,,,0.19,0.057,,79,1514,
,,,0.028,0.019,,79,1514,
,,,0.023,2.185,,1514,1514,
,,,0.021,1.264,,1514,1514,
,,,0.91,4.231,,1514,1514,
,,,0.034,0.039,,1514,1091,
,,,0.3,0.199,,1514,82,
,,,9.009,0.024,,412,76,
,,,13.668,13.838,,573,1514,
,,,1.103,13.95,,1514,1514,
,,,0.201,0.572,,1514,1514,
,,,0.249,0.237,,1514,1514,
,,,0.519,0.271,,1514,1514,
,,,0.039,0.233,,1514,1514,
,,,4.478,0.072,,540,128,
,,,0.031,27.229,,208,1514,
,,,0.04,5.737,,82,212,
,,,0.321,0.255,,137,1078,
,,,0.032,9.1,,1514,644,
,,,19.828,2.196,,1514,102,
,,,6.575,0.257,,1514,1514,
,,,0.963,0.033,,1514,1514,
,,,1.444,0.462,,1514,1514,
,,,1.654,0.031,,327,1514,
,,,0.045,30.107,,1078,1514,
,,,0.027,6.896,,1514,1514,
,,,0.018,17.827,,1514,1390,
,,,9.503,0.235,,1514,76,
,,,20.249,0.251,,1514,102,
,,,1.14,0.029,,1514,1514,
,,,0.555,0.023,,1146,1514,
,,,0.211,0.022,,719,1514,
,,,0.223,1.617,,975,1514,
,,,0.597,0.04,,975,1514,
,,,2.788,0.018,,975,76,
,,,1.606,0.017,,975,1514,
,,,0.055,0.018,,975,1107,
,,,3.133,0.017,,975,76,
,,,9.929,0.019,,975,76,
,,,6.379,0.018,,975,74,
,,,6.747,0.017,,975,1514,
,,,5.175,0.017,,975,1514,
,,,1.164,0.017,,975,1514,
,,,0.842,0.017,,975,1514,
,,,0.035,0.02,,975,1514,
,,,0.018,0.018,,975,1514,
,,,0.017,0.017,,975,834,
,,,0.002,0.017,,975,128,
,,,0.073,0.018,,975,540,
,,,5.917,0.079,,975,74,
,,,14.26,0.027,,221,102,
,,,6.449,21.015,,1514,1514,
,,,7.479,5.213,,1514,1514,
,,,0.061,0.176,,1514,1514,
,,,2.294,0.231,,1514,1514,
,,,0.042,0.252,,1514,1514,
,,,0.048,0.121,,695,1514,
,,,0.034,37.878,,1514,643,
,,,4.315,2.716,,1514,76,
,,,18.654,0.046,,1514,1514,
,,,0.595,0.024,,1514,1514,
,,,1.325,0.023,,1514,102,
,,,1.967,0.023,,1514,1514,
,,,0.04,0.021,,177,1514,
,,,0.019,16.94,,858,1514,
,,,0.017,24.649,,1514,1514,
,,,0.065,0.831,,1514,1514,
,,,0.093,0.04,,1514,1514,
,,,3.169,0.202,,1514,76,
,,,0.411,0.159,,1014,76,
,,,11.568,35.956,,1514,1491,
,,,0.053,1.209,,1514,1078,
,,,0.04,0.371,,1514,76,
,,,0.028,0.684,,1514,79,
,,,4.858,0.071,,1514,102,
,,,11.612,0.026,,1514,1514,
,,,8.634,0.025,,148,102,
,,,8.912,15.245,,1078,1514,
,,,0.053,23.011,,696,1514,
,,,0.027,1.036,,1514,1514,
,,,0.018,3.752,,1514,1514,
,,,3.431,0.071,,1514,1514,
,,,0.054,0.022,,1514,1514,
,,,0.025,0.02,,1514,1099,
,,,0.017,0.035,,1415,543,
,,,7.715,37.131,,1514,102,
,,,1.64,9.515,,1514,1514,
,,,0.664,1.143,,1514,1514,
,,,0.279,0.054,,1514,1514,
,,,0.331,0.025,,1514,1514,
,,,0.33,0.024,,1156,1514,
,,,13.138,0.02,,79,1514,
,,,0.268,24.005,,1078,1514,
,,,0.164,6.87,,1514,698,
,,,3.424,3.121,,1514,76,
,,,14.757,0.082,,1514,1514,
,,,5.5,0.024,,1514,102,
,,,3.634,0.024,,1514,76,
,,,16.609,0.024,,1514,102,
,,,4.137,0.024,,839,1514,
,,,0.332,11.074,,506,1514,
,,,0.035,28.121,,1514,1514,
,,,0.296,8.239,,1514,1514,
,,,0.342,2.012,,1514,1514,
,,,0.026,0.041,,1514,1514,
,,,0.017,0.024,,1514,747,
,,,0.023,0.025,,1514,76,
,,,2.731,0.022,,1056,1514,
,,,0.535,11.472,,78,1514,
,,,0.383,3.283,,78,1514,
,,,0.277,17.51,,1514,1514,
,,,0.332,2.425,,1514,1514,
,,,1.072,0.205,,1514,1514,
,,,0.036,0.026,,1514,1514,
,,,0.709,0.023,,1514,1036,
,,,4.681,0.023,,1514,631,
,,,4.372,0.022,,1514,102,
,,,11.112,0.021,,1099,1078,
,,,9.157,28.973,,709,102,
,,,7.446,0.19,,86,1514,
,,,2.372,11.292,,1514,1514,
,,,0.04,0.629,,1514,1514,
,,,0.019,0.253,,1514,1514,
,,,0.018,0.236,,1514,1514,
,,,0.284,0.255,,1514,1514,
,,,0.292,0.382,,1514,1514,
,,,0.154,0.094,,1514,744,
,,,9.647,0.096,,516,74,
,,,0.129,37.324,,1514,76,
,,,9.877,13.23,,1514,74,
